subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
18,0.006402272,0.094021013,0.215441058,0.22772118,0.13589638,0.455272419,2.092882429,1.549296908,0.530392143,1.083739751,0.013610844,0.193346935,0.527191007,1.036729244,-0.094109685,0.079486345,0.533593279,1.130750257,0.121331372,0.307207525,0.110921665,0.160871096,0.050211643,0.221581118,0.654924653,1.437957783,1.66434354,0.428538897,0.433081323,1.116215587,1.56392025,-0.01462334,0.272001493,0.638543343,0.807065947,0.10347889
19,-0.191522122,-0.024919151,-0.03904299,-0.014166933,-0.067412799,0.26254978,0.915373524,1.185024721,0.214447623,0.404512614,0.289985614,0.14125327,0.310208685,0.416972189,0.30950711,0.148336736,0.118686563,0.392053038,0.27046412,0.134169803,-0.115282556,-0.019543042,-0.108220636,-0.026604962,0.389150683,0.526222842,0.510739601,0.404633924,0.619715796,0.565308925,0.727180873,0.457843844,0.25221662,0.272882941,0.309480118,0.215619442
20,-0.205525151,-0.045619876,0.622873841,0.547209221,0.229734508,0.883433197,3.993201797,3.07426378,0.971526634,1.581584033,0.673599028,0.307023091,1.074289213,1.604393973,0.36216211,0.033418482,0.868764062,1.558774097,0.98503595,0.580627702,0.208674344,0.250794672,-0.125572514,0.585041529,1.85380001,2.139401789,2.427538163,1.565663651,1.436451322,1.637812458,2.678683186,0.395580592,0.822562831,0.944303563,1.276555339,0.490311063
21,0.005588372,0.094258351,-0.021424532,0.015610711,0.023508225,0.190616605,0.809482871,0.715449966,-0.083577278,1.288462542,-0.427463357,-0.01495549,-0.086371464,1.241333367,-0.41675109,-0.022760845,-0.080783092,1.335591718,-0.438175622,-0.007150135,-0.00791808,0.054934531,0.049923362,-0.002906911,-0.518958713,1.328441581,1.254808621,-0.445325756,-0.503122555,1.218572522,1.154961904,-0.439511936,-0.255520316,0.636753526,0.602442632,-0.221209423
22,-0.046841353,0.061598752,0.273026223,0.105987583,0.098442801,0.115663773,0.659540697,0.265769489,0.072992111,0.363450277,-0.118395172,0.144607877,0.096412787,0.332650901,-0.254908283,0.091614086,0.049571434,0.394249652,0.018117939,0.197601669,0.113092435,0.083793167,0.0073787,0.189506902,0.067689373,0.591851321,0.443821086,0.215719608,-0.158495497,0.424264986,0.429063686,-0.163294198,-0.022701531,0.254029077,0.218221195,0.013106353
23,-0.069490421,-0.024738093,0.1886645,0.203411798,0.074461946,0.407174341,1.777621257,1.479773468,0.324411426,0.612621516,0.402180315,0.289484107,0.359156637,0.624990562,0.307848065,0.187778208,0.289666216,0.600252469,0.496512565,0.391190006,0.05958704,0.089336853,-0.047114257,0.19603815,0.786178782,0.99144248,0.889918685,0.88770257,0.667004701,0.812768771,0.984147197,0.495626272,0.36329587,0.451052812,0.468516472,0.345832212
24,0.089965268,0.0029457,-0.073712908,-0.028488066,-0.002322502,0.318932229,1.271083911,1.280373921,0.1382009,0.888176795,0.101699219,0.147652002,0.093218266,0.886703946,0.138555674,0.161896034,0.183183534,0.889649645,0.064842765,0.133407968,0.00812618,-0.012771183,0.046455484,-0.051100487,0.2480263,1.023057616,1.072833184,0.198250733,0.23177394,1.048599984,0.979922211,0.300451708,0.119950059,0.517914399,0.513188846,0.12467561
25,0.063464888,0.183147646,0.268931425,0.195905823,0.177862446,0.077912128,0.6673734,-0.04407638,-0.27535775,0.586581949,0.023868958,-0.023444646,-0.307090193,0.495008125,-0.110596754,-0.121397556,-0.243625305,0.678155771,0.158334671,0.074508266,0.166198156,0.189526734,0.123306267,0.232418623,-0.085290635,0.752664036,0.434530465,0.232842937,-0.417686947,0.373610569,0.187917933,-0.231994311,-0.125744395,0.281568652,0.155612099,0.000212157
26,-0.163248318,-0.048368678,0.119098015,0.075081587,-0.004359349,0.329859061,1.310717543,1.328154941,0.259712628,0.531184377,0.115745724,0.412793514,0.341336787,0.555368713,0.056196717,0.375252723,0.178088469,0.507000035,0.175294732,0.450334309,-0.022075152,0.013356454,-0.105808498,0.097089801,0.353383201,0.957334347,0.685088502,0.625629042,0.397533503,0.930621435,0.896705502,0.431449439,0.187729176,0.471988944,0.395448501,0.26426962
27,-0.048823477,0.022218287,0.163253895,0.168321449,0.076242538,0.351879573,1.560003365,1.255033212,0.231440044,0.765137037,0.275874655,0.135066555,0.255851781,0.754027895,0.194247708,0.050905832,0.207028304,0.776246182,0.357501603,0.21922728,0.057215209,0.095269868,-0.013302595,0.165787671,0.564529906,0.995473462,0.983274491,0.576728882,0.450099491,0.804933728,1.009879675,0.24515354,0.253657348,0.450101796,0.49828854,0.205470605
28,0.155469945,-0.053757962,0.317654197,0.088932194,0.127074593,0.222881927,1.145676895,0.63737852,0.388818583,0.290788104,-0.072561079,0.284482098,0.311083611,0.317667085,-0.231388178,0.240016,0.466553555,0.263909122,0.086266018,0.328948194,0.236562071,0.017587116,0.050855991,0.203293195,0.552819574,0.592857318,0.730462676,0.415214214,0.079695433,0.557683083,0.628750696,0.008627822,0.158128752,0.2876351,0.339803344,0.105960508
29,0.086525955,0.11285893,0.041558564,-0.001855086,0.059772091,-0.044291106,-0.057620239,-0.296708603,0.029389129,0.12820793,-0.261148285,-0.073613195,-0.013873849,0.071778465,-0.281927566,-0.072685652,0.072652106,0.184637395,-0.240369002,-0.074540738,0.064042259,0.055501922,0.099692442,0.019851739,-0.167716897,0.110096657,0.257289501,-0.31490974,-0.295801415,-0.000907187,0.057904617,-0.354613219,-0.115879578,0.027297367,0.078798529,-0.167380739
30,-0.125999384,-0.052249982,0.066398369,-0.098196022,-0.052511755,0.460423192,1.736669258,1.946716272,0.390697241,0.739950465,0.161780926,0.549264134,0.453696933,0.766075455,0.128581742,0.598362146,0.327697549,0.713825472,0.194980111,0.500166124,-0.029800508,-0.075223002,-0.089124683,-0.015898827,0.52267766,1.2139916,1.041523021,0.695146237,0.582278676,1.3644376,1.219772388,0.726943888,0.276239084,0.644607299,0.565323852,0.355522532
31,0.026280766,0.046032495,0.117675195,-0.05171491,0.034568386,0.131150947,0.593740561,0.455467014,0.191099756,0.038562224,0.252681087,0.042260721,0.177959372,0.015545976,0.19384349,0.068118176,0.204240138,0.061578471,0.311518684,0.016403266,0.07197798,-0.002841208,0.036156631,0.032980142,0.515758823,0.077981737,0.26581861,0.327921951,0.371802862,0.083664152,0.193505348,0.261961666,0.22189042,0.040411472,0.114830989,0.147470904
32,0.04636319,0.029239617,-0.068598161,-0.142028671,-0.033756006,-0.003529501,-0.081630015,0.053394007,-0.153089298,0.110147877,0.019783552,0.009039866,-0.176270893,0.095528069,0.054082632,0.080054202,-0.129907704,0.124767686,-0.014515529,-0.061974469,-0.011117485,-0.056394527,0.037801404,-0.105313416,-0.144423233,0.062793218,-0.005140017,-0.076489998,-0.122188262,0.17558227,-0.080742825,0.134136833,-0.066652873,0.059593872,-0.021470711,0.014411709
