subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
18,-0.081474205,-0.025373088,0.259951499,0.205855714,0.08973998,0.397603688,1.769894713,1.410934793,0.479088911,0.575977651,0.28411454,0.251233649,0.519826013,0.588664197,0.15413879,0.148305791,0.438351808,0.563291109,0.41409029,0.354161506,0.089238647,0.090241313,-0.053423647,0.232903608,0.8524421,0.917452613,1.001642916,0.768251795,0.673964805,0.736969987,1.108490211,0.302444582,0.381601726,0.413605652,0.527533283,0.267674094
19,0.001176278,0.001895619,-0.002679536,-4.03E-05,8.80E-05,0.006497213,0.026164885,0.02581282,0.001166428,0.0126893,0.003660242,0.008472883,0.000578289,0.01174149,0.00500001,0.008493031,0.001754567,0.013637109,0.002320474,0.008452735,-0.000751629,0.000927661,0.001535949,-0.001359916,0.004075041,0.022089844,0.015391676,0.010773209,0.005578299,0.020234521,0.012319779,0.013493041,0.002413335,0.010581091,0.006927864,0.006066562
20,-0.063177881,0.178063862,0.288985669,0.020144408,0.106004015,0.163627992,0.86652,0.442503939,0.14408499,0.245631734,0.161800682,0.102994563,0.175673929,0.156599803,0.017307846,0.092922359,0.112496049,0.334663665,0.306293517,0.113066767,0.112903895,0.099104135,0.057442991,0.154565039,0.418789566,0.447730432,0.447159716,0.419360284,0.192981776,0.249522163,0.332273735,0.110230206,0.152942835,0.174313149,0.194858363,0.132397622
21,-0.022772137,-0.04512213,-0.074102093,0.174280277,0.008070979,0.007549503,0.046339971,0.014056055,0.077512993,0.44699298,-0.393817282,-0.100490679,0.088899061,0.469554046,-0.356766235,-0.187630817,0.066126924,0.424431916,-0.430868328,-0.013350541,-0.048437115,0.064579074,-0.033947133,0.050089092,-0.364741404,0.411081375,0.490558839,-0.444218868,-0.267867173,0.281923228,0.558453105,-0.544397051,-0.158152144,0.173251151,0.262252985,-0.24715398
22,-0.055202246,0.129740123,0.542087929,0.193407509,0.202508329,0.379793918,1.924192331,1.114159008,0.262301641,1.034942485,0.287795935,-0.065864389,0.289902764,0.970072421,0.01675197,-0.162568144,0.234700518,1.099812544,0.5588399,0.030839365,0.243442843,0.161573816,0.037268939,0.367747719,0.793540418,1.130651906,1.334513063,0.589679266,0.306654734,0.807504279,1.259975184,-0.145816175,0.275048788,0.484539048,0.648622064,0.110965773
23,-0.170768298,-0.042335697,0.570837736,0.437632552,0.198841574,0.530517488,2.519753098,1.724386815,0.519165033,0.570087639,0.643394588,0.389422695,0.604549183,0.591255487,0.35797572,0.170606419,0.433780885,0.548919789,0.928813456,0.608238971,0.200034719,0.197648428,-0.106551998,0.504235146,1.362594342,1.157158763,0.982700677,1.537052428,0.962524901,0.761861904,1.19580467,0.528582138,0.581279811,0.479755165,0.544626335,0.516408642
24,0.016431933,0.035178649,0.098634049,0.064110905,0.053588884,0.073336231,0.400522689,0.186167156,-0.072954406,0.307769328,0.045104231,0.01342577,-0.081170372,0.290180004,-0.004212793,-0.018629683,-0.064738439,0.325358653,0.094421256,0.045481222,0.057532991,0.049644777,0.025805291,0.081372477,0.029682816,0.370839876,0.260620213,0.139902478,-0.085383166,0.27155032,0.209009632,-0.022842476,-0.013925087,0.160597549,0.117407461,0.029265
25,-0.076233798,0.152367352,0.459886189,0.242706233,0.194681494,0.14071102,0.952207069,0.173481092,0.01884474,0.252176626,0.218862867,0.072959845,0.056961639,0.175992951,-0.011080227,-0.048393271,-0.01927216,0.328360303,0.448805962,0.194312962,0.191826195,0.197536792,0.038066777,0.351296211,0.429533803,0.522673266,0.309088143,0.643118924,0.045881412,0.127599679,0.23295459,-0.059473498,0.118853804,0.162568236,0.135510683,0.145911356
26,-0.182239569,-0.074371054,0.358866672,0.31760251,0.104964639,0.253879055,1.225445501,0.805586942,0.217590184,0.544127727,0.145793078,0.108005232,0.308709969,0.581313256,-0.033640258,-0.050796024,0.126470399,0.506942201,0.325226413,0.266806487,0.088313551,0.121615728,-0.128305312,0.338234591,0.451696813,0.77374869,0.633412602,0.592032901,0.275069711,0.530517232,0.890023225,-0.084436283,0.181691631,0.326066478,0.380858957,0.126899154
27,-0.101789913,0.013937707,0.184404198,0.183012855,0.069891211,0.231329896,1.065102005,0.785537156,0.085353317,0.369598972,0.3375385,0.132828794,0.136248273,0.362630118,0.245336401,0.041322366,0.03445836,0.376567825,0.429740599,0.224335221,0.041307143,0.098475281,-0.043926103,0.183708526,0.46419896,0.600903044,0.411026185,0.65407582,0.381584673,0.403952484,0.498878392,0.286658767,0.211445909,0.251213882,0.227476144,0.235183648
28,-0.011659176,-0.00914549,0.501665866,0.127152475,0.152003418,0.382333148,1.833339425,1.225325743,0.345430559,0.690011911,0.318667727,0.175222387,0.351260147,0.694584657,0.067834795,0.111646149,0.339600971,0.685439167,0.56950066,0.238798625,0.245003345,0.059003493,-0.010402333,0.31440917,0.909101631,0.924237792,1.025040138,0.808299284,0.419094943,0.806230807,1.045844803,0.179480944,0.332049143,0.43261715,0.517721236,0.246945058
29,-0.036791714,0.070480642,0.003149552,-0.047203876,-0.002591349,0.085195397,0.335598889,0.345964285,0.176747102,0.077463381,0.012787031,0.073784072,0.195142959,0.04222306,0.011212256,0.097386011,0.158351245,0.112703702,0.014361807,0.050182134,-0.016821081,0.011638383,0.016844464,-0.022027162,0.172713052,0.162885836,0.271054945,0.064543941,0.206355215,0.13960907,0.237366019,0.108598266,0.094767067,0.075623726,0.127105242,0.043285552
30,-0.09277198,0.048774312,0.163686695,0.034469753,0.038539695,0.092241762,0.446046438,0.291887658,0.029686284,0.376319502,-0.057062517,0.020023778,0.076072274,0.351932346,-0.138905864,0.002788901,-0.016699706,0.400706658,0.024780831,0.037258654,0.035457358,0.041622032,-0.021998834,0.099078224,0.008081125,0.437965312,0.384006951,0.062039485,-0.06283359,0.354721247,0.428004621,-0.136116963,-0.013688116,0.19817164,0.203002894,-0.01851937
31,-0.10128244,0.04189537,0.264490535,0.036010269,0.060278434,0.075409075,0.422193167,0.181079432,0.30352021,-0.044266379,-0.021905063,0.064287532,0.35416143,-0.065214064,-0.15415033,0.046282397,0.25287899,-0.023318694,0.110340205,0.082292667,0.081604048,0.03895282,-0.029693535,0.150250402,0.363219194,0.058973973,0.229560296,0.192632872,0.200011099,-0.018931666,0.288947366,-0.107867933,0.140807573,0.010010577,0.129626915,0.021191235
32,-0.002728634,-0.001840651,0.001211364,0.003943043,0.00014628,0.000984533,0.004230691,0.003645569,-0.001678288,0.002075734,0.002054215,0.00148647,-0.000313971,0.002996059,0.001448533,-0.000485052,-0.003042606,0.001155408,0.002659897,0.003457991,-0.000758635,0.001051196,-0.002284643,0.002577204,-0.000382708,0.004613399,-0.001887197,0.006117888,0.001134562,0.002511007,0.002682088,0.000963481,0.000187963,0.001781102,0.000198723,0.001770342
