subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
22,0.051131446,0.09966996,-0.281778063,-0.144141612,-0.068779567,-0.349998696,-1.53755392,-1.262435654,-0.52787427,-0.200134169,-0.176078185,-0.495908162,-0.553439992,-0.249969149,-0.035189153,-0.423837355,-0.502308546,-0.150299189,-0.316967215,-0.567978967,-0.115323308,-0.022235826,0.075400702,-0.212959836,-0.819275761,-0.718278158,-0.652607737,-0.884946184,-0.588629144,-0.673806504,-0.803409142,-0.459026508,-0.351976226,-0.348021165,-0.36400422,-0.335993174
23,0.17019905,-0.01695239,-0.121567495,-0.051670854,-0.004997922,-0.244866661,-0.989462487,-0.969470795,-0.324811381,-0.351369458,-0.042824337,-0.260461467,-0.409910905,-0.342893264,0.017959411,-0.23462604,-0.239711855,-0.359845654,-0.103608084,-0.286296894,0.024315778,-0.034311622,0.07662333,-0.086619175,-0.343319937,-0.646142547,-0.599557511,-0.389904976,-0.391951494,-0.577519302,-0.752804169,-0.216666629,-0.183817858,-0.305915463,-0.33809042,-0.151642901
24,-0.039271171,-0.034901483,-0.079881552,0.014680084,-0.034843531,-0.055141357,-0.290252489,-0.150878366,-0.006511338,0.294211113,0.064816406,-0.57308161,0.013124248,0.311661854,0.104757183,-0.580421651,-0.026146923,0.276760372,0.02487563,-0.565741568,-0.059576361,-0.010110699,-0.037086327,-0.032600734,-0.001271294,-0.288981196,0.250613448,-0.540865938,0.11788143,-0.268759797,0.324786101,-0.475664468,0.029152534,-0.139435248,0.143849888,-0.254132601
25,0.132623037,0.123219038,-0.393029752,0.005826756,-0.03284023,-0.617042281,-2.53384959,-2.402488664,-0.395218849,-0.732761869,-0.849048736,-0.491139667,-0.461530367,-0.794371389,-0.652533861,-0.494053046,-0.32890733,-0.671152351,-1.045563613,-0.48822629,-0.130203358,0.064522897,0.127921037,-0.193601498,-1.374470944,-1.159378639,-1.000059682,-1.533789904,-1.114064228,-1.288424437,-1.255901752,-1.146586909,-0.622133793,-0.611950771,-0.56399036,-0.670094203
26,-0.14938737,-0.102150882,-0.289851275,0.201125925,-0.085065901,-0.220407602,-1.051762208,-0.71149861,0.026013961,-0.247750495,-0.215222353,-0.444671522,0.100707646,-0.196675055,-0.070296716,-0.545234485,-0.048679725,-0.298825936,-0.360147991,-0.344108559,-0.219619323,0.049487522,-0.125769127,-0.044362674,-0.408827716,-0.642934494,-0.347505661,-0.704256549,0.03041093,-0.74190954,-0.095967409,-0.615531201,-0.094604196,-0.34621101,-0.110868267,-0.329946938
27,0.017855155,-0.063275388,0.081068662,-0.262387205,-0.056684694,-0.243864412,-1.088827038,-0.86208826,-0.585414574,-0.229230298,0.112053707,-0.272866483,-0.594342151,-0.197592605,0.071519376,-0.14167288,-0.576486997,-0.260867993,0.152588038,-0.404060086,0.049461908,-0.162831297,-0.022710117,-0.090659272,-0.423898958,-0.664928077,-0.837354992,-0.251472047,-0.522822774,-0.339265483,-0.791934756,-0.070153504,-0.236680434,-0.25104839,-0.407322436,-0.080406388
28,-0.18939666,-0.175282197,-0.31844037,-0.123771532,-0.20172269,-0.423816838,-2.098712738,-1.291821972,-0.313939582,-0.565742083,-0.471426752,-0.34415894,-0.219241252,-0.478100985,-0.312206566,-0.282273173,-0.408637912,-0.653383182,-0.630646937,-0.406044706,-0.253918516,-0.149526866,-0.182339429,-0.221105952,-1.039284849,-1.059427885,-1.062021097,-1.036691641,-0.53144782,-0.760374159,-0.697342238,-0.594479738,-0.392683166,-0.454950513,-0.439840833,-0.407792846
29,-0.223570599,-0.014024576,-0.122357969,0.181892733,-0.044515103,-0.064370488,-0.346512157,-0.168451745,0.168772057,-0.431351252,-0.118174504,0.123271748,0.280557357,-0.424338963,-0.056995519,0.03232538,0.056986758,-0.43836354,-0.179353488,0.214218113,-0.172964283,0.083934079,-0.118797588,0.029767382,-0.12236673,-0.224145426,-0.381376784,0.034864626,0.223561838,-0.392013583,-0.143781607,-0.024670139,0.025298777,-0.154039752,-0.131289597,0.002548621
30,-0.241488986,-0.114202217,0.046886252,-0.043632573,-0.088109381,-0.045994448,-0.360196556,-0.00775903,-0.160714301,-0.122905159,0.159097521,-0.059455852,-0.039969808,-0.065804051,0.135654394,-0.037639565,-0.281458794,-0.180006269,0.182540647,-0.081272139,-0.097301367,-0.078917396,-0.177845601,0.001626839,-0.098918147,-0.261278407,-0.461465062,0.101268509,0.095684586,-0.103443617,-0.10577386,0.098014829,-0.00080839,-0.091180506,-0.14180973,0.049820834
31,-0.04710239,0.038754981,0.003970965,-0.091123739,-0.023875046,-0.249581249,-1.046075093,-0.950574908,-0.444236065,-0.157928082,-0.05219107,-0.343969784,-0.420684871,-0.177305572,-0.054176553,-0.298407914,-0.46778726,-0.138550592,-0.050205588,-0.389531653,-0.021565712,-0.026184379,-0.004173705,-0.043576387,-0.517992847,-0.528082246,-0.606337851,-0.43973724,-0.474861422,-0.475713486,-0.597990443,-0.352584466,-0.248213567,-0.250948933,-0.301082073,-0.198080427
32,-0.03316159,-0.052536445,-0.229003385,-0.15708194,-0.11794584,-0.263013595,-1.287946061,-0.816162699,-0.158005566,-0.414449471,-0.068069517,-0.411529824,-0.141424771,-0.388181248,0.046432175,-0.332988854,-0.174586361,-0.440717693,-0.18257121,-0.490070794,-0.131082487,-0.104809193,-0.042849017,-0.193042663,-0.357157572,-0.930788486,-0.615304054,-0.672642005,-0.094992596,-0.721170104,-0.52960602,-0.28655668,-0.113037542,-0.412989648,-0.286227519,-0.239799671
