subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
11,-0.040575686,0.151842271,0.316823446,-0.195058831,0.0582578,-0.03893738,-0.03923392,-0.272265121,0.414991296,-0.378023538,-0.080233394,-0.112483883,0.435279138,-0.453944673,-0.238645117,-0.014954468,0.394703452,-0.302102402,0.078178329,-0.210013298,0.13812388,-0.02160828,0.055633293,0.060882308,0.472881782,-0.5121157,0.092601049,-0.131834968,0.196634023,-0.46889914,-0.018665537,-0.253599584,0.16737895,-0.245253709,0.018483878,-0.096358638
12,-0.074873873,-0.152667368,0.502246109,-0.18840931,0.021573889,0.409068829,1.679423097,1.593127535,1.870922281,-0.44207429,0.328085157,-0.120657835,1.908359222,-0.365740606,0.076962103,-0.02645318,1.833485348,-0.518407974,0.579208211,-0.21486249,0.213686118,-0.170538338,-0.113770621,0.1569184,2.412693556,-0.733270464,1.315077373,0.364345721,1.985321322,-0.392193787,1.542618613,0.050508923,1.099503724,-0.281366062,0.714424,0.103713661
13,-0.083380436,0.053876309,0.325365451,-0.052096323,0.06094125,0.146873395,0.709376081,0.465611079,0.270017243,-0.220088422,0.477877958,0.059686801,0.31170746,-0.247026576,0.315195232,0.085734963,0.228327024,-0.193150267,0.640560683,0.033638639,0.120992508,0.000889993,-0.014752064,0.136634563,0.868887709,-0.159511628,0.035176757,0.674199322,0.626902692,-0.161291613,0.064680886,0.400930194,0.373947598,-0.08020081,0.02496441,0.268782379
14,-0.124551073,0.101085883,-0.081267578,-0.111933199,-0.054166492,-0.121449835,-0.594132324,-0.377466356,0.073904126,-0.143181084,-0.018101782,-0.398420599,0.136179662,-0.193724025,0.022532007,-0.342454,0.011628589,-0.092638143,-0.058735571,-0.454387199,-0.102909326,-0.005423658,-0.011732595,-0.096600389,-0.047106983,-0.547025342,-0.081009553,-0.51312277,0.158711669,-0.536178027,-0.057544363,-0.319921993,0.027901172,-0.270800843,-0.034638479,-0.208261191
15,-0.13931247,-0.038620204,0.225993649,0.253287135,0.075337028,-0.05805476,-0.081544981,-0.382893095,0.645724417,-1.005209224,-0.012287322,0.139553091,0.715380652,-0.985899122,-0.125284147,0.012909523,0.576068182,-1.024519325,0.100709502,0.266196659,0.04334059,0.107333466,-0.088966337,0.239640392,0.676777685,-0.758322667,-0.448451143,0.366906163,0.590096505,-0.9729896,-0.270518469,-0.112374624,0.316718547,-0.432828066,-0.179742403,0.063632885
16,0.148021395,0.002802459,0.510238316,-0.028938723,0.158030862,0.115106291,0.776486889,0.14436344,0.034820554,-0.567687586,0.619791784,0.373500414,-0.039190144,-0.569088814,0.364672624,0.387969774,0.10883125,-0.566286354,0.874910942,0.359031052,0.329129857,-0.013068131,0.075411927,0.240649798,0.983742191,-0.207255303,-0.457455106,1.233941994,0.325482478,-0.18111904,-0.608278958,0.752642397,0.327306168,-0.097093585,-0.266433516,0.496646099
17,0.00598098,0.02088406,-0.154442473,-0.144928886,-0.06812658,-0.226551497,-1.042459144,-0.769952829,0.021441677,-0.084356663,-0.269559768,-0.573731233,0.018451187,-0.094798693,-0.192338531,-0.50126679,0.024432167,-0.073914633,-0.346781004,-0.646195676,-0.074230747,-0.062022413,0.01343252,-0.14968568,-0.322348837,-0.720110309,-0.049482466,-0.99297668,-0.173887343,-0.596065483,-0.076347505,-0.693605322,-0.124059046,-0.329043948,-0.031457493,-0.421645501
18,0.05975759,-0.236242454,-0.041107683,-0.158368674,-0.093990305,-0.097183676,-0.576715316,-0.200754094,0.365386263,-0.566080354,0.02578961,-0.213830223,0.335507468,-0.447959127,0.046343452,-0.134645886,0.395265058,-0.684201581,0.005235768,-0.29301456,0.009324954,-0.197305564,-0.088242432,-0.099738178,0.400500826,-0.97721614,-0.288936524,-0.287778791,0.381850918,-0.582605013,-0.11245166,-0.088302434,0.195587936,-0.389955289,-0.100347045,-0.094020306
19,0.044340962,0.197951929,0.075875651,-0.057175954,0.065248147,-0.055758397,-0.092537298,-0.353529884,-0.079813274,-0.210299544,0.250216996,-0.18313777,-0.101983754,-0.309275508,0.21227917,-0.154549793,-0.057642792,-0.111323579,0.288154821,-0.211725747,0.060108307,0.070387988,0.121146445,0.009349849,0.23051203,-0.323049326,-0.168966371,0.076429075,0.110295417,-0.463825301,-0.411259261,0.057729377,0.085201862,-0.196718657,-0.145056408,0.033539613
20,-0.066995321,0.099510821,0.18510847,-0.055253667,0.040592576,-0.119895119,-0.398395326,-0.560765629,-0.223381215,-0.477847277,0.068706589,0.152941427,-0.189883555,-0.527602688,-0.023847647,0.18056826,-0.256878876,-0.428091867,0.161260824,0.125314593,0.059056575,0.022128577,0.01625775,0.064927402,-0.095618052,-0.302777275,-0.684970743,0.286575416,-0.213731201,-0.347034428,-0.717486244,0.156720614,-0.077337313,-0.162452925,-0.350614246,0.110824008
21,0.005017127,0.064942618,-0.150846699,-0.132673546,-0.053390125,0.20170468,0.700038472,0.913598969,0.456699393,-0.19471191,0.207226809,0.337604432,0.454190829,-0.22718322,0.282650158,0.403941204,0.459207956,-0.162240602,0.131803459,0.271267658,-0.072914786,-0.033865464,0.034979873,-0.141760122,0.591011415,0.109027056,0.296967355,0.403071116,0.736840989,0.176757985,0.227007609,0.686591361,0.3319631,0.07144626,0.130993741,0.27241562
22,-0.022040733,-0.034695732,0.265274907,0.132853604,0.085348012,0.062702457,0.42150585,0.080113803,0.485200552,-0.533851167,0.458438525,-0.158978086,0.496220919,-0.5165033,0.325801074,-0.225404889,0.474180186,-0.551199032,0.59107598,-0.092551284,0.121617087,0.049078936,-0.028368232,0.199064256,1.065256165,-0.643750317,-0.077018846,0.498524697,0.822021995,-0.741908188,-0.020282381,0.100396185,0.471819539,-0.346414627,-0.024325307,0.14973022
23,-0.08836363,-0.001913397,0.140397523,0.181567384,0.05792197,0.004121111,0.132328381,-0.099359496,0.083908668,-0.473231871,0.446122819,-0.040315176,0.128090483,-0.472275171,0.375924058,-0.131098867,0.039726853,-0.474188568,0.516321581,0.050468516,0.026016947,0.089826993,-0.045138514,0.160982453,0.556048435,-0.423720051,-0.434461714,0.566790097,0.504014542,-0.60337404,-0.344184688,0.244825191,0.265015744,-0.256773522,-0.194661601,0.202903822
24,-0.070568285,6.15E-05,-0.155312812,-0.127280659,-0.088275052,-0.208991894,-1.012517674,-0.659417469,0.032798945,-0.269547238,-0.045309453,-0.553909826,0.068083087,-0.269578013,0.032346952,-0.490269497,-0.002485198,-0.269516464,-0.12296586,-0.617550156,-0.112940549,-0.063609555,-0.035253368,-0.141296736,-0.125451057,-0.887066624,-0.272001662,-0.740516015,0.10043004,-0.75984751,-0.201494924,-0.457922544,-0.006255254,-0.411728532,-0.118374147,-0.299609639
25,0.192959704,0.2129974,0.179922263,0.108880876,0.173690061,-0.058859434,0.111942388,-0.582817858,0.188088726,0.144578756,-0.131421467,-0.43668375,0.091608873,0.038080056,-0.2213826,-0.491124188,0.284568578,0.251077455,-0.041460335,-0.382243312,0.186440984,0.160939138,0.202978553,0.14440157,0.243108242,-0.131165857,0.535646033,-0.423703648,-0.129773726,-0.453044131,0.129688929,-0.712506789,0.028333629,-0.146052497,0.166333741,-0.284052609
26,-0.1088631,0.002183542,0.212476975,0.102103612,0.051975257,0.130708708,0.626785344,0.418884318,0.347001179,-0.370126297,0.185036927,0.36092302,0.401432729,-0.371218067,0.07879844,0.309871214,0.292569629,-0.369034525,0.291275414,0.411974826,0.051806937,0.052143577,-0.053339779,0.157290293,0.583845044,0.042940301,-0.076464896,0.703250238,0.480231168,-0.061346853,0.030214662,0.388669654,0.266019052,-0.004601638,-0.011562558,0.272979973
27,0.130369731,0.031323122,0.059453025,0.054062365,0.068802061,0.055427316,0.359313385,0.084105142,0.030696242,-0.04262936,0.212607361,0.02103502,-0.034488624,-0.05829092,0.182880848,-0.005996162,0.095881107,-0.026967798,0.242333873,0.048066202,0.094911378,0.042692743,0.080846427,0.056757695,0.338214981,0.021098404,0.068913308,0.290400075,0.148392224,-0.064287082,-0.092779544,0.176884686,0.121651801,-0.01079717,-0.005966559,0.11682119
28,-0.03198242,-0.042368532,-0.173236329,-0.034299545,-0.070471706,-0.219767005,-1.020011432,-0.738124609,-0.250193676,-0.39028467,-0.241162321,0.002572647,-0.234202466,-0.369100404,-0.154544158,0.01972242,-0.266184886,-0.411468937,-0.327780486,-0.014577125,-0.102609374,-0.038334039,-0.037175476,-0.103767937,-0.59396537,-0.426046062,-0.677653824,-0.34235761,-0.388746624,-0.349377985,-0.603302871,-0.134821738,-0.245677998,-0.193856012,-0.320239174,-0.119294837
29,-0.064814145,0.069253296,0.014473603,0.221677566,0.06014758,0.026400025,0.225895258,-0.014695062,0.401955546,-0.465087144,-0.013067466,0.181799164,0.434362618,-0.499713793,-0.020304268,0.070960381,0.369548473,-0.430460497,-0.005830665,0.292637948,-0.025170271,0.145465431,0.002219576,0.118075585,0.363717807,-0.137822549,-0.060912024,0.286807282,0.41405835,-0.428753412,-0.065351175,0.050656113,0.194444039,-0.14164399,-0.031565799,0.084365849
30,-0.106212272,0.035297836,0.0488062,-0.065317534,-0.021856443,-0.192754314,-0.81473014,-0.72730437,0.144533139,-0.537762974,0.026867304,-0.404654721,0.197639275,-0.555411894,0.002464204,-0.371995954,0.091427002,-0.520114058,0.051270403,-0.437313488,-0.028703036,-0.015009849,-0.035457218,-0.008255667,0.142697405,-0.957427547,-0.428687056,-0.386043085,0.200103478,-0.927407846,-0.357772618,-0.369531751,0.085700221,-0.471208848,-0.196614918,-0.18889371
31,-0.103924792,0.11889094,-0.155345832,-0.151133743,-0.072878357,-0.068575027,-0.420056823,-0.128543396,-0.006002493,-0.279926995,-0.146650422,0.1582798,0.045959903,-0.339372465,-0.068977506,0.233846671,-0.057964889,-0.220481525,-0.224323338,0.082712928,-0.129635312,-0.016121401,0.007483074,-0.153239787,-0.282288225,-0.137768596,-0.278446413,-0.14161041,-0.023017602,-0.105525793,-0.293412562,0.164869164,-0.076326458,-0.060823598,-0.142964743,0.005814689
32,0.103713327,0.07782421,-0.126762086,-0.26768352,-0.053227017,0.069520259,0.171627,0.384535068,0.522725111,-0.468668458,0.101053758,0.122970623,0.470868447,-0.507580563,0.164434802,0.256812383,0.574581774,-0.429756353,0.037672715,-0.010871136,-0.01152438,-0.094929655,0.090768768,-0.197222803,0.612254491,-0.440627489,0.144825422,0.026801578,0.63530325,-0.250768179,-0.036712115,0.421247185,0.311889433,-0.172848917,0.027028327,0.112012191
