subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
15,0.220307433,0.040790505,-0.090335842,0.138240166,0.077250565,0.017391997,0.22406912,-0.084933139,0.563582411,-0.601902514,-0.171166536,0.279054627,0.453428698,-0.622297765,-0.125998615,0.209934543,0.673736131,-0.58150726,-0.216334458,0.348174709,0.064985795,0.089515335,0.130548969,0.023952162,0.457401675,-0.233332553,0.092228872,0.13184025,0.327430082,-0.412363224,-0.168869068,0.083935927,0.196207939,-0.161423944,-0.019160049,0.053944045
16,0.21760167,0.317903006,0.33245808,0.095784701,0.240936864,-0.061628828,0.235358415,-0.728389042,0.333935427,-0.155225959,0.00577721,-0.431001991,0.225134593,-0.314177463,-0.160451831,-0.478894341,0.442736263,0.003725544,0.172006251,-0.38310964,0.275029875,0.206843853,0.267752338,0.214121392,0.614742513,-0.379384097,0.446461808,-0.21110339,0.064682761,-0.793071804,-0.08904287,-0.639346173,0.169856319,-0.293113974,0.089354734,-0.21261239
17,0.132820772,0.063159947,0.08414103,0.162002928,0.110531168,0.590186367,2.581807808,2.139683134,1.049585881,1.17759855,0.251287301,-0.117726264,0.983175495,1.14601858,0.209216787,-0.198727728,1.115996267,1.209178527,0.293357817,-0.0367248,0.108480901,0.112581437,0.097990359,0.123071978,1.409354082,1.172453729,2.325174802,0.256633016,1.192392285,0.94729085,2.129194074,0.010489058,0.65043659,0.529936144,1.113592214,0.066780518
18,0.252203174,0.175959204,0.55050811,0.317886506,0.32413925,0.32875245,1.963288297,0.666731304,0.214956666,0.713762864,0.337432312,0.048857958,0.088855078,0.625783264,0.062178257,-0.110085295,0.341058252,0.801742467,0.612686367,0.207801211,0.401355642,0.246922855,0.214081189,0.434197308,0.953744617,1.009543676,1.142800715,0.820487578,0.151033336,0.515697969,0.714638342,-0.047907038,0.276194489,0.381310412,0.464359765,0.193145136
19,0.364519778,0.460385211,0.102970597,0.016963519,0.236209776,0.095279895,0.853539132,-0.091299972,0.400330028,0.290319084,0.068091081,-0.377620613,0.218070139,0.060126479,0.016605782,-0.386102372,0.582589917,0.520511689,0.119576379,-0.369138853,0.233745188,0.238674365,0.412452496,0.059967058,0.702166296,0.151372836,1.103101607,-0.249562474,0.23467592,-0.325975893,0.278196618,-0.369496589,0.234210554,-0.043650764,0.345324557,-0.154764766
20,0.1514629,0.062940748,0.794590391,0.418540518,0.356883639,0.650489643,3.315725849,1.888191298,0.868157346,0.763065989,0.598807749,0.371927486,0.792425897,0.731595616,0.201512554,0.162657229,0.943888797,0.794536364,0.996102944,0.581197745,0.473026644,0.240740633,0.107201824,0.606565454,1.939991746,1.37573411,1.738425154,1.577300695,0.993938449,0.894252845,1.524021517,0.364169782,0.73348255,0.567496739,0.815611667,0.485367618
21,0.15627433,0.118374742,-0.068572833,0.191161108,0.099309337,0.38952382,1.756713961,1.359476611,0.390334351,0.927745843,0.040171857,0.199843226,0.312197187,0.868558476,0.074458273,0.104262673,0.468471517,0.986933219,0.00588544,0.29542378,0.043850748,0.154767925,0.137324536,0.061294137,0.474356954,1.282357003,1.455404738,0.30130922,0.386655461,0.972821145,1.180755663,0.178720946,0.215253103,0.563794538,0.659040098,0.120007541
22,0.016756837,0.280142547,0.687098543,0.190378183,0.293594028,-0.123729625,0.092269562,-1.082106549,-0.318686455,0.068976987,-0.190758185,-0.054450844,-0.327064872,-0.071094285,-0.534307457,-0.149639936,-0.310308035,0.209048262,0.152791086,0.040738246,0.351927689,0.235260365,0.148449692,0.438738362,-0.157516949,0.249786508,-0.101259776,0.193529331,-0.861372331,-0.22073422,-0.398159157,-0.683947393,-0.254722319,0.007263072,-0.124854734,-0.122604515
23,0.399850979,0.079737259,0.619681829,0.750877972,0.462537009,0.547545438,3.115255778,1.265107742,0.659487349,0.494085212,0.67988902,0.356720178,0.459561859,0.454216582,0.370048103,-0.018718807,0.859412839,0.533953842,0.989729934,0.732159164,0.509766404,0.415307614,0.239794119,0.685279899,1.849142771,1.266113006,1.393366686,1.721889092,0.829609962,0.435497774,0.913778444,0.351329295,0.669688183,0.425402695,0.576786281,0.518304597
24,0.063628443,0.053070363,-0.016235644,0.042062695,0.035631464,0.141949322,0.639060219,0.496534363,0.188080776,0.507368417,-0.052157244,-0.075494655,0.156266553,0.480833233,-0.044039422,-0.096526003,0.219894996,0.533903596,-0.060275066,-0.054463307,0.023696399,0.047566529,0.058349403,0.012913526,0.15961993,0.479440288,0.753798591,-0.114738372,0.11222713,0.384307231,0.637099789,-0.140565425,0.067961765,0.21593688,0.347724593,-0.06382595
25,0.37257462,0.389835187,0.580509382,0.365967841,0.427221756,0.139292838,1.411614865,-0.297272162,0.154637185,0.200539812,0.392196575,-0.19020222,-0.031650124,0.00562222,0.101941883,-0.37318614,0.340924494,0.395457405,0.682451265,-0.007218299,0.476542001,0.377901512,0.381204902,0.473238612,1.023375759,0.388239106,0.7363819,0.675232965,0.070291759,-0.367563921,-0.026027905,-0.271244257,0.27341688,0.005168796,0.177588498,0.100997178
26,-0.220331856,-0.029827224,0.690342876,0.556178135,0.249090483,0.679516558,3.216247196,2.219885263,0.531234212,0.637003218,0.836295426,0.71353337,0.64140014,0.651916832,0.491123987,0.435444305,0.421068284,0.622089608,1.181466863,0.99162244,0.23500551,0.263175455,-0.12507954,0.623260507,1.60253515,1.613712044,1.043157893,2.1730893,1.13252413,1.087361137,1.293316972,0.92656829,0.68376482,0.675268297,0.584118717,0.774914397
27,0.101234272,0.081871671,0.19837078,0.332016539,0.178373315,0.109880152,0.796267237,0.082773977,0.131891477,0.02317866,0.231329475,0.053120994,0.08127434,-0.017757174,0.132144086,-0.112887276,0.182508612,0.064114496,0.330514866,0.219129263,0.149802525,0.206944105,0.091552971,0.26519366,0.51302348,0.283243761,0.246623106,0.549644129,0.213418428,-0.130644452,0.063517167,0.019256809,0.181610475,0.038149828,0.077535069,0.142225235
28,0.831029765,0.114660046,0.989834282,0.337567752,0.568272963,1.107096476,5.564931843,3.291839999,1.203712697,1.103792729,1.370034338,0.750846146,0.788197816,1.046462708,0.875117201,0.582062271,1.619227581,1.161122754,1.864951483,0.919630023,0.910432026,0.226113899,0.472844906,0.663701019,3.484179059,2.080752778,2.780350341,2.784581505,1.663315014,1.628524981,1.834660519,1.457179471,1.286873523,0.927319442,1.153752717,1.060440242
29,0.063678614,0.08334263,0.20811052,-0.03037759,0.081188543,0.232337778,1.091728201,0.766974028,0.385977696,-0.028956447,0.246605251,0.325724615,0.354138389,-0.070627762,0.142549991,0.340913409,0.417817003,0.012714867,0.350660511,0.310535819,0.135894567,0.02648252,0.073510621,0.088866465,0.768477516,0.323250686,0.430531871,0.661196329,0.496688379,0.270285646,0.283510627,0.4834634,0.316291473,0.148384084,0.178510624,0.286164932
30,0.166495803,0.172917265,0.218667228,0.108226795,0.166576773,0.419924794,2.012852725,1.346545634,0.893616897,0.590617336,0.10080644,0.094658506,0.810368998,0.504158702,-0.008527174,0.040545108,0.976864801,0.677075967,0.210140054,0.148771903,0.192581516,0.140572031,0.169706534,0.163447011,1.187004856,0.825847873,1.653940772,0.358911953,0.801841825,0.54470381,1.314527701,0.032017933,0.497211672,0.34263792,0.742117119,0.097732472
31,0.02653918,0.033946327,0.183431733,0.009252545,0.063292447,0.001992146,0.13455348,-0.118616306,0.037365637,-0.171370477,0.179612454,-0.037639027,0.024096046,-0.18834364,0.087896588,-0.042265299,0.050635227,-0.154397314,0.271328321,-0.033012754,0.104985457,0.021599436,0.030242753,0.09634214,0.321963547,-0.187410067,-0.103762087,0.238315568,0.111992634,-0.230608941,-0.164247595,0.045631288,0.108489045,-0.104504752,-0.06700242,0.070986714
32,0.493914585,0.2295234,0.059049255,-0.062854245,0.179908249,0.605441803,2.781583704,2.061950716,0.984870071,0.502463983,0.239562215,0.694870933,0.73791278,0.387702285,0.210037587,0.726298059,1.231827364,0.617225686,0.269086842,0.663443814,0.276481919,0.083334578,0.361718992,-0.001902495,1.500914199,1.280669493,1.849053048,0.932530656,0.947950368,1.114000347,1.125615067,0.936335646,0.612216141,0.598667461,0.743667028,0.467216574
