subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
11,-0.167475981,0.004578211,-0.173854615,-0.119168997,-0.113980346,0.310458173,1.013871998,1.469793381,0.432573939,0.875170128,-0.153389092,0.087477713,0.516311929,0.872881024,-0.066461784,0.147062212,0.348835948,0.877459235,-0.240316399,0.027893215,-0.170665298,-0.057295393,-0.081448885,-0.146511806,0.10851955,0.905352449,1.226295183,-0.212423184,0.449850145,1.019943235,1.38919295,0.080600428,0.139592423,0.481323923,0.653872035,-0.032955689
12,-0.041332054,-0.016073488,-0.019398264,-0.03173906,-0.027135716,0.333747589,1.280718925,1.389261789,0.657590327,0.423164828,0.131239759,0.122995446,0.678256354,0.431201571,0.14093889,0.138864976,0.6369243,0.415128083,0.121540626,0.107125916,-0.030365159,-0.023906274,-0.028702771,-0.025568662,0.758464927,0.522254,1.052052386,0.228666542,0.819195245,0.570066546,1.109457926,0.279803866,0.394415042,0.273080138,0.540377576,0.127117602
13,-0.07275426,0.043890297,-0.028918733,-0.058181674,-0.028991093,0.324187387,1.238767368,1.354731737,0.241920821,0.659374909,0.23745559,0.157998231,0.278297951,0.637429759,0.251914957,0.187089069,0.205543691,0.681320056,0.222996224,0.128907395,-0.050836497,-0.007145689,-0.014431982,-0.043550204,0.428539915,0.81022745,0.886863747,0.351903618,0.530212909,0.824518828,0.915727708,0.439004027,0.239688205,0.408686571,0.450647864,0.197726911
14,-0.140319812,-0.031296191,-0.007859167,-0.006342237,-0.046454352,0.250341285,0.908456435,1.094273845,0.065200289,0.976226991,-0.079854071,0.039791928,0.135360196,0.99187509,-0.075924488,0.042963046,-0.004959616,0.960578899,-0.083783655,0.03662081,-0.07408949,-0.018819214,-0.085808002,-0.007100702,-0.088743271,0.997199706,0.955619279,-0.047162845,0.059435708,1.034838136,1.127235286,-0.032961442,-0.007326891,0.508009461,0.52071364,-0.020031072
15,-0.19886428,0.125082229,-0.088339925,-0.054574364,-0.054174085,0.335433875,1.233387334,1.450083682,0.615517337,0.642037098,-0.25145356,0.335634631,0.714949477,0.579495984,-0.207283598,0.362921813,0.516085196,0.704578213,-0.295623523,0.308347449,-0.143602103,0.035253932,-0.036891026,-0.071457144,0.220461674,1.012925659,1.220663409,0.012723926,0.507665878,0.942417798,1.294445462,0.155638215,0.182031888,0.488835866,0.628777218,0.042090535
16,-0.205382404,0.008546552,-0.037671442,-0.013511234,-0.062004632,0.473719994,1.770870714,2.018889244,0.525881311,0.931575781,0.089637237,0.347785656,0.628572512,0.927302502,0.108472958,0.354541271,0.423190108,0.935849054,0.070801516,0.341030037,-0.121526923,-0.002482341,-0.098417926,-0.025591338,0.493991623,1.276879091,1.359039159,0.411831553,0.737045469,1.281843769,1.555875013,0.463014228,0.307759274,0.639680716,0.728728543,0.218711445
17,-0.116066296,0.047928856,-0.203492251,-0.168303906,-0.1099834,0.221491195,0.665997977,1.105931581,0.100720444,1.095633086,-0.121135057,-0.189253695,0.158753592,1.071668656,-0.019388931,-0.105101741,0.042687296,1.119597512,-0.222881183,-0.273405648,-0.159779274,-0.060187525,-0.03406872,-0.185898079,-0.180193887,0.846191865,1.162284811,-0.496286832,0.13936466,0.966566916,1.230422246,-0.124490673,-0.010207307,0.453189695,0.598176764,-0.155194375
18,-0.071017933,-0.043523719,-0.092424301,0.018054275,-0.047227919,0.294843899,1.084919759,1.27383144,0.313930189,0.597300143,0.106286735,0.161858532,0.349439156,0.619062002,0.152498885,0.152831395,0.278421223,0.575538283,0.060074584,0.17088567,-0.081721117,-0.012734722,-0.057270826,-0.037185013,0.338495809,0.746423953,0.85395951,0.230960254,0.501938041,0.771893394,0.968501158,0.30533028,0.210108462,0.379579338,0.455615166,0.134072634
19,-0.055036786,0.023356284,-0.003457709,0.007315776,-0.006955609,0.072317437,0.275358529,0.303180964,0.113105499,0.380882169,-0.091323665,-0.113394256,0.140623892,0.369204027,-0.089594811,-0.117052144,0.085587106,0.392560312,-0.09305252,-0.109736368,-0.029247248,0.01533603,-0.015840251,0.001929033,-0.007465414,0.282823944,0.478147416,-0.202788888,0.051029082,0.252151883,0.50982792,-0.206646955,0.010890917,0.133743957,0.246993835,-0.102358961
20,-0.169941472,-0.086389504,-0.125703634,-0.018999867,-0.100258619,0.435355014,1.540902813,1.941937295,0.356950476,0.932822815,0.201420591,0.250226173,0.441921213,0.976017566,0.264272408,0.259726107,0.271979741,0.889628061,0.138568774,0.240726239,-0.147822553,-0.052694686,-0.128165488,-0.072351751,0.410548512,1.130354306,1.161607802,0.379295014,0.706193624,1.235743674,1.417938776,0.523998514,0.279185533,0.591524492,0.644886645,0.225823382
