subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
11,-0.066106767,0.155614645,0.435372849,0.023363851,0.137061144,0.234976677,1.214029002,0.66578442,0.116339908,0.784871034,-0.080419764,0.119115534,0.149393292,0.707063711,-0.298106188,0.107433608,0.083286525,0.862678357,0.137266661,0.130797459,0.18463304,0.089489249,0.044753939,0.22936835,0.220553185,0.993475819,0.945964881,0.26806412,-0.148712896,0.814497316,0.856457006,-0.190672578,0.017960072,0.451993284,0.45060547,0.019347885
12,0.174387556,-0.009159737,0.188959757,-0.338091368,0.004024052,0.285480134,1.149968636,1.133872427,0.893147822,0.324257888,0.103620468,-0.179105643,0.805954043,0.328837755,0.00914059,-0.010059959,0.980341599,0.319678019,0.198100346,-0.348151327,0.181673657,-0.173625552,0.08261391,-0.074565806,1.17844195,-0.028473308,1.300019624,-0.150050981,0.815094636,0.318777796,1.134791798,-0.000919368,0.498384147,0.072576122,0.608702854,-0.037742587
13,0.139253266,0.226156233,0.402451721,0.036136357,0.200999394,0.909919303,4.041675985,3.237678408,1.249434221,1.596069971,0.371246126,0.422926878,1.179807591,1.482991855,0.170020267,0.404858698,1.319060857,1.709148088,0.572471987,0.440995055,0.270852493,0.131146295,0.182704749,0.219294039,1.891532843,2.150143144,3.028208956,1.013467041,1.349827859,1.887850552,2.662799452,0.574878964,0.810340177,1.009498424,1.422752098,0.397086502
14,-0.013372243,0.112038344,0.127300267,0.123137639,0.087276002,0.156447174,0.800340702,0.451236692,0.507576816,0.687129154,-0.147836172,-0.421081102,0.514262939,0.631109982,-0.211486306,-0.482649922,0.500890696,0.743148326,-0.084186039,-0.359512283,0.056964013,0.117587992,0.049333051,0.125218953,0.416704658,0.383636046,1.244039027,-0.443698321,0.302776633,0.14846006,1.145372922,-0.694136227,0.179870322,0.133024027,0.597352986,-0.284458638
15,-0.022208385,0.150199525,0.082358274,0.155849826,0.09154981,0.353307082,1.59632795,1.230128711,0.148861413,0.774267539,-0.112095396,0.602194771,0.159965605,0.699167779,-0.153274533,0.524269857,0.13775722,0.849367303,-0.070916259,0.680119683,0.030074944,0.153024675,0.06399557,0.11910405,0.066840963,1.529486985,0.987124524,0.609203426,0.006691073,1.223437635,0.859133383,0.370995324,0.018383009,0.688231155,0.461564479,0.245049687
16,-0.247151914,-0.166780268,0.036438604,-0.003092513,-0.095146523,0.18947717,0.567615637,0.948201728,0.245419137,0.47990011,0.130137942,-0.097548507,0.368995094,0.563290243,0.11191864,-0.09600225,0.12184318,0.396509975,0.148357244,-0.099094763,-0.105356655,-0.08493639,-0.206966091,0.016673045,0.270200424,0.297415212,0.518353154,0.049262482,0.480913734,0.467287993,0.93228534,0.01591639,0.18777854,0.191175801,0.362659622,0.016294718
17,-0.088215464,0.043689344,-0.172301184,-0.25532688,-0.118038546,0.127460747,0.273765897,0.74592008,0.117011984,0.378218436,0.142522073,-0.127909504,0.161119716,0.356373763,0.228672665,-0.000246064,0.072904252,0.400063108,0.056371481,-0.255572943,-0.130258324,-0.105818768,-0.02226306,-0.213814032,0.129275732,0.144490163,0.472967361,-0.199201463,0.389792383,0.356127699,0.517493481,0.228426602,0.129767029,0.125154466,0.24761521,0.007306284
18,0.057534024,0.190779077,0.17151199,0.050057184,0.117470569,0.462667009,2.085609177,1.6157269,0.595557916,1.08939993,0.135846271,0.029863929,0.566790903,0.994010385,0.050090276,0.004835337,0.624324927,1.184789462,0.221602266,0.054892521,0.114523007,0.12041813,0.12415655,0.110784587,0.845927194,1.239681985,1.809114386,0.276494788,0.616881181,0.99884572,1.560801287,0.054925614,0.365702093,0.559631926,0.84247892,0.0828551
19,-0.061229285,-0.0301052,-0.041146787,-0.035524037,-0.042001327,0.304550981,1.134201268,1.30220658,0.351715649,0.447456137,0.247740759,0.171291382,0.382330291,0.462508737,0.268314152,0.1890534,0.321101006,0.432403538,0.227167365,0.153529363,-0.051188036,-0.032814618,-0.045667242,-0.038335412,0.548268369,0.585932902,0.753504545,0.380696729,0.650644444,0.651562138,0.844839028,0.457367552,0.299728203,0.30937376,0.399585894,0.209516071
20,-0.043651078,0.085242373,0.733772241,0.436331749,0.302923822,0.984068566,4.542121909,3.330426612,0.965137705,1.415026468,0.902322141,0.653787935,0.986963245,1.372405287,0.535436022,0.43562206,0.943312168,1.45764766,1.269208261,0.871953809,0.345060581,0.260787061,0.020795648,0.585051996,2.212520433,2.329601479,2.400959833,2.141162073,1.522399263,1.808027343,2.359368528,0.971058077,0.933729921,1.034407204,1.19008209,0.778055041
21,0.078172624,0.145176537,-0.131106527,-0.031895007,0.015086906,0.164698814,0.688969066,0.628621443,0.267602478,0.862062736,-0.569435051,0.098565092,0.228516167,0.789474468,-0.503881786,0.114512596,0.30668879,0.934651005,-0.634988313,0.082617589,-0.026466952,0.056640765,0.11167458,-0.081500767,-0.328299523,1.017268595,1.241339793,-0.552370724,-0.275365618,0.903987062,1.017990636,-0.38936919,-0.150916285,0.480313913,0.564832608,-0.235434979
22,-0.028968279,0.170922121,0.698463306,0.455667042,0.324021047,0.969878985,4.52755802,3.231473848,1.165447295,1.379026845,0.57190828,0.763133518,1.179931432,1.293565785,0.222676627,0.535299996,1.150963153,1.464487907,0.921139934,0.990967038,0.334747514,0.313294581,0.070976921,0.577065176,2.072103082,2.455454943,2.615451055,1.91210696,1.402608057,1.828865784,2.473497212,0.757976622,0.868677789,1.071080182,1.27223707,0.667520898
23,0.089570683,-0.02224291,0.298413692,0.381113606,0.186713768,0.54802362,2.565522014,1.818666939,0.613510472,0.500018801,0.739472886,0.339092323,0.568725131,0.511140255,0.59026604,0.148535519,0.658295814,0.488897345,0.888679732,0.529649125,0.193992187,0.179435348,0.033663886,0.339763649,1.546975545,1.018546469,1.147193159,1.418328857,1.158991172,0.659675773,1.079865386,0.738801559,0.67649168,0.419555561,0.556764636,0.539282605
24,0.120536084,0.169010423,-0.124002831,-0.12131074,0.011058234,0.147611743,0.612563438,0.568330503,0.325486047,0.485212164,-0.194446236,-0.025805002,0.265218005,0.400706952,-0.132444821,0.034850368,0.385754089,0.569717375,-0.256447652,-0.086460372,-0.001733374,0.023849841,0.144773254,-0.122656786,0.129306435,0.483257001,0.955471463,-0.342908025,0.132773184,0.43555732,0.665924957,-0.097594452,0.065519905,0.229703581,0.405349104,-0.110125619
25,0.229158328,0.457291359,0.50087049,0.412880217,0.400050099,0.5862853,3.145241383,1.545041001,0.323010997,1.198866131,0.580307922,0.242956143,0.208431833,0.970220451,0.329872679,0.036516034,0.437590162,1.42751181,0.830743169,0.449396252,0.365014409,0.435085787,0.343224843,0.456875354,1.268333332,1.876908062,1.865101976,1.280139416,0.538304511,1.006736484,1.17865228,0.366388713,0.451659462,0.720911138,0.760938565,0.411632032
26,-0.207167905,-0.034201694,0.484416923,0.27889222,0.130484887,0.743142467,3.233539636,2.711600086,0.5848442,0.874802306,0.492155589,1.02076777,0.688428152,0.891903153,0.249947127,0.88132166,0.481260247,0.857701458,0.734364051,1.16021388,0.138624509,0.122345263,-0.120684799,0.381654573,1.215624299,2.017915346,1.338961704,1.894577934,0.938375278,1.773224812,1.580331305,1.131268786,0.538499894,0.947785041,0.729823252,0.756461679
27,-0.120303198,0.021109266,0.313627664,0.380927965,0.148840425,0.891327594,3.862991225,3.267629532,1.232269572,1.467037114,0.603266002,0.262737695,1.292421169,1.456482481,0.44645217,0.072273712,1.172117972,1.477591747,0.760079834,0.453201677,0.096662233,0.201018615,-0.049596966,0.347277815,1.932197808,1.930793425,2.64970972,1.213281517,1.73887334,1.528756194,2.748903646,0.518725882,0.917767788,0.864887404,1.349653343,0.433001849
28,0.559430307,0.063317536,0.337413593,0.033675109,0.248459137,0.713522116,3.351006737,2.357170194,1.147913973,0.810022072,0.612675394,0.283477023,0.868198817,0.778363307,0.443968597,0.266639469,1.427629124,0.841680843,0.78138219,0.300314578,0.44842195,0.048496322,0.311373922,0.185544351,2.20901132,1.14199542,2.269309968,1.081696769,1.312167413,1.045002776,1.646562123,0.710608064,0.880294681,0.546749549,0.978968024,0.448076209
29,0.213242528,0.211413797,0.039637513,-0.060727262,0.100891644,0.321345545,1.487165468,1.083598891,0.699490038,0.600163541,-0.031223824,0.016952427,0.592868773,0.49445664,-0.05104258,0.047316058,0.806111302,0.705870437,-0.011405067,-0.013411205,0.12644002,0.075343267,0.212328163,-0.010544875,0.794706234,0.692459234,1.511981742,-0.024816272,0.541826194,0.5417727,1.08732541,-0.003726522,0.334133106,0.308557982,0.649826786,-0.007135698
30,-0.150142986,0.023269985,-0.038969747,-0.23514744,-0.100247547,0.334122039,1.135993063,1.536983255,0.524281382,0.564095117,-0.071271272,0.319382929,0.599352875,0.552460125,-0.051786398,0.43695665,0.449209889,0.57573011,-0.090756145,0.20180921,-0.094556367,-0.105938727,-0.063436501,-0.137058593,0.358453745,0.777539318,1.024939997,0.111053066,0.547566477,0.989416777,1.151812999,0.385170253,0.226505055,0.441739024,0.544188248,0.12405583
31,0.044806516,0.080008458,0.278882693,0.031700737,0.108849601,0.31000437,1.457716679,1.022318276,0.683427016,-0.122729367,0.362247875,0.317071957,0.661023759,-0.162733597,0.222806527,0.301221588,0.705830274,-0.082725138,0.50168922,0.332922325,0.161844604,0.055854598,0.062407487,0.155291716,1.207519492,0.250197187,0.623105139,0.834611541,0.883830286,0.138487991,0.498290162,0.524028116,0.522837444,0.097171295,0.280348824,0.339659916
32,0.074305011,-0.104560573,-0.0609076,-0.146365131,-0.059382073,0.001935196,-0.111023361,0.126504932,0.087389159,-0.273130345,0.165326025,0.028155947,0.050236654,-0.220850059,0.195779825,0.101338513,0.124541665,-0.325410633,0.134872225,-0.045026619,0.006698706,-0.125462852,-0.015127781,-0.103636366,0.25941389,-0.370437251,-0.200868968,0.089845607,0.246016479,-0.119511547,-0.170613406,0.297118338,0.126357592,-0.122487199,-0.092870593,0.096740986
