subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
23,-0.026020274,0.014207176,0.202847294,0.240249353,0.107820887,0.231144665,1.140220432,0.708936889,0.211886415,0.124669981,0.434224886,0.15379738,0.224896552,0.117566394,0.33280124,0.033672704,0.198876278,0.13177357,0.535648534,0.273922056,0.08841351,0.127228264,-0.005906549,0.221548323,0.734524812,0.405695627,0.330649848,0.80957059,0.557697791,0.151239098,0.342462946,0.366473943,0.323055651,0.139233681,0.168278198,0.294011134
24,0.247219142,0.074368438,0.002871526,0.147607523,0.118016657,0.402357081,1.845461629,1.373395003,0.352219148,1.019125932,0.262664601,-0.024581358,0.228609577,0.98194171,0.261228838,-0.098385119,0.475828718,1.056310147,0.264100364,0.049222404,0.125045334,0.110987981,0.160793789,0.075239524,0.739929082,1.105532551,1.532138869,0.313322767,0.489838415,0.883556588,1.210551285,0.162843719,0.307441873,0.497272285,0.685672537,0.119041622
25,0.153091455,0.339817371,0.289105779,0.107268937,0.222320885,0.128298579,0.957836088,0.068552543,-0.091085564,0.737434229,-0.011359508,-0.12179484,-0.167631291,0.567525541,-0.155912397,-0.175429308,-0.014539836,0.907342912,0.133193382,-0.068160371,0.221098617,0.223543154,0.246454412,0.198187359,0.118653545,0.839182539,0.89280308,0.065033012,-0.323543686,0.392096232,0.39989425,-0.331341706,-0.051222534,0.307819693,0.323174332,-0.066577175
26,-0.123622295,0.08735874,0.20223598,0.31339159,0.119841004,0.417039889,1.90784157,1.428477552,0.442645797,0.396393282,0.120248512,0.708871966,0.504456943,0.352713911,0.019130523,0.552176171,0.380834648,0.440072651,0.221366502,0.865567761,0.039306842,0.200375165,-0.018131778,0.257813785,0.602201149,1.305640416,0.820907298,1.086934267,0.523587465,0.904890081,0.857170855,0.571306692,0.281447154,0.552632623,0.419519539,0.414560241
27,0.141331037,0.129634847,0.292718439,0.553679278,0.2793409,0.3167814,1.825807394,0.708443793,0.65916869,0.365066433,0.14010223,0.102788243,0.588503171,0.300249009,-0.00625699,-0.174051396,0.729834209,0.429883855,0.286461449,0.379627881,0.217024738,0.341657062,0.135482942,0.423198858,1.016295655,0.809511736,1.159718062,0.666089331,0.582246183,0.126197613,0.888752179,-0.180308387,0.399635459,0.233927336,0.512117562,0.121445236
28,0.250513918,-0.009654131,0.114589652,-0.065448439,0.07250025,0.22113509,1.029540863,0.739539858,0.662228454,0.337294474,-0.166099429,0.051116855,0.536971495,0.342121539,-0.223394254,0.083841075,0.787485413,0.332467408,-0.108804602,0.018392636,0.182551785,-0.037551285,0.120429893,0.024570606,0.678680811,0.350860045,1.119952821,-0.090411969,0.313577242,0.425962612,0.879093038,-0.13955318,0.248064514,0.194205665,0.499761463,-0.057491287
29,0.095470729,0.271947232,0.137184003,0.131096513,0.158924619,0.278960484,1.433691173,0.797992698,0.414858806,0.429127014,-0.184902985,0.456759102,0.367123442,0.293153397,-0.253494986,0.391210845,0.462594171,0.565100629,-0.116310984,0.522307358,0.116327366,0.201521872,0.183708981,0.134140258,0.346283188,1.087407985,1.027694803,0.405996372,0.113628456,0.684364241,0.660276841,0.137715858,0.114977911,0.442943057,0.42199291,0.135928058
30,-0.020751443,0.047314251,0.192403912,-0.101331529,0.029408798,0.176223171,0.763710283,0.646075092,0.210332869,0.068067749,0.100350251,0.326141817,0.220708591,0.044410624,0.004148294,0.376807583,0.199957148,0.091724874,0.196552206,0.275476054,0.085826234,-0.027008639,0.013281404,0.045536191,0.396509355,0.367200926,0.291682022,0.472028259,0.224856885,0.421218207,0.265119214,0.380955878,0.15534156,0.197104783,0.139200309,0.213246034
31,0.023404917,0.107488634,0.327456902,0.137823054,0.149043377,0.175620736,1.000569702,0.404396192,-0.030394701,-0.004159858,0.365336088,0.371701417,-0.04209716,-0.057904175,0.201607635,0.302789892,-0.018692243,0.049584459,0.529064539,0.440612945,0.17543091,0.122655844,0.065446776,0.232639977,0.510372297,0.490197404,0.030892216,0.969677484,0.159510476,0.244885716,-0.100001335,0.504397527,0.167470693,0.18377078,-0.01727728,0.368518754
32,0.113165599,0.067536629,-0.184437551,-0.27650021,-0.070058884,0.006077878,-0.115806255,0.164429278,-0.096308644,-0.123460042,0.209334599,0.034745599,-0.152891443,-0.157228357,0.301553374,0.172995703,-0.039725844,-0.089691728,0.117115824,-0.103504507,-0.035635976,-0.104481791,0.090351114,-0.230468881,0.077389979,-0.193196234,-0.129417571,0.013611317,0.148661932,0.015767346,-0.310119798,0.474549077,0.056512977,-0.044357222,-0.109884343,0.122040099
