subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
1,0.074371472,0.056760183,0.264314409,0.428123767,0.205892457,0.103309733,0.825023849,0.001454019,-0.03704527,0.106792449,0.354815107,-0.011323353,-0.074231006,0.078412358,0.222657903,-0.225385235,0.000140465,0.135172541,0.486972311,0.202738532,0.16934294,0.242441976,0.065565827,0.346219088,0.487112778,0.337911073,0.135313007,0.689710842,0.148426897,-0.146972878,0.004181351,-0.002727332,0.158884918,0.047734548,0.03487359,0.171745878
2,0.10979717,0.159726576,0.775229893,0.529170308,0.393480987,0.554310706,3.004204793,1.43028085,0.40035276,1.008562112,0.588482351,0.219845602,0.345454176,0.928698824,0.200867404,-0.044739554,0.455251346,1.088425399,0.976097297,0.484430756,0.442513529,0.344448443,0.134761873,0.652200101,1.431348646,1.572856158,1.543676741,1.46052805,0.546321579,0.88395927,1.274153,0.156127851,0.494417555,0.614203855,0.704457439,0.404163977
3,0.036127936,0.421858461,0.353524899,0.532353671,0.335966243,0.720229,3.552848495,2.208983526,0.606077119,1.159859886,0.757946346,0.357032658,0.588013152,0.948930658,0.581183896,0.090855822,0.624141087,1.370789119,0.934708795,0.623209494,0.194826417,0.477106066,0.228993198,0.442939285,1.558849884,1.993998608,1.994930206,1.557918289,1.169197048,1.039786481,1.536943805,0.672039719,0.682011732,0.75844627,0.882968505,0.557489502
4,0.259648762,0.272555549,0.742369128,0.600683566,0.46881425,0.524950412,3.037430149,1.162173145,0.240238481,0.950231049,0.540620486,0.368711633,0.110414101,0.813953275,0.16943592,0.068369851,0.370062862,1.086508824,0.91180505,0.669053415,0.501008945,0.436619557,0.266102155,0.671526348,1.281867909,1.755562241,1.456571685,1.58085847,0.27985002,0.882323127,0.924367375,0.237805771,0.390429484,0.659471342,0.595234763,0.454666059
5,0.309248164,0.419194391,0.370561155,0.028499199,0.281875727,0.087812528,0.915001564,-0.212501348,0.493496803,0.194183096,-0.066982675,-0.269447112,0.338872719,-0.0154141,-0.252263252,-0.283696713,0.648120884,0.40378029,0.118297902,-0.255197514,0.33990466,0.223846795,0.364221277,0.199530175,0.766418789,0.148582773,1.051901175,-0.136899612,0.086609468,-0.299110815,0.32345862,-0.535959964,0.213257063,-0.03763201,0.343839949,-0.168214895
6,0.145156299,0.096393521,0.500753711,0.340564726,0.270717064,0.297874662,1.732932769,0.650064514,0.15544682,0.598821821,0.277862814,0.159367189,0.082868671,0.55062506,0.027485958,-0.010915174,0.22802497,0.647018581,0.528239669,0.329649552,0.322955005,0.218479123,0.12077491,0.420659219,0.75626464,0.976668137,0.87504355,0.857889221,0.110354629,0.539709885,0.633493731,0.016570785,0.216654817,0.379094505,0.377134319,0.218615001
7,-0.075150215,0.112000805,0.58061792,0.441750702,0.264804803,0.657773498,3.160703604,2.101484397,0.992801397,0.648806749,0.488734359,0.500751501,1.030376502,0.592806346,0.198425397,0.279876147,0.955226287,0.70480715,0.779043318,0.721626851,0.252733852,0.276875754,0.018425295,0.511184313,1.734269603,1.426434001,1.660033435,1.500670163,1.228801894,0.872682494,1.623182843,0.478301543,0.740767875,0.574779124,0.820804071,0.494742929
8,0.054726967,0.093989698,0.811071148,0.479815338,0.359900787,0.829302532,4.037011721,2.597408555,1.035349497,1.210408186,0.720741477,0.350710968,1.007986018,1.163413337,0.315205905,0.1108033,1.062712985,1.257403035,1.126277052,0.590618637,0.432899058,0.286902519,0.074358333,0.645443241,2.188990041,1.848021671,2.320116025,1.716895691,1.323191921,1.274216634,2.171399352,0.426009205,0.878045494,0.78055958,1.122878843,0.535726225
9,0.113944995,0.143149452,0.544433449,0.502157796,0.325921423,0.476930734,2.55956578,1.255880083,0.461207611,0.611439347,0.436725939,0.398350033,0.404235116,0.53986462,0.164509214,0.147271135,0.518180111,0.683014072,0.708942664,0.649428932,0.329189221,0.322653624,0.128547224,0.523295624,1.227122777,1.332443002,1.201194188,1.358371596,0.568744329,0.687135753,0.944099733,0.311780348,0.448966776,0.50489469,0.536323478,0.417537987
10,0.331934893,0.020062289,0.342083931,0.343947595,0.259507178,-0.055305391,0.297792791,-0.740235915,-0.336519273,-0.299341587,0.331847496,0.0827918,-0.502486719,-0.309372731,0.160805531,-0.089181997,-0.170551826,-0.289310442,0.502889462,0.254765599,0.337009412,0.182004943,0.175998591,0.343015763,0.332337635,-0.034544844,-0.459862269,0.757655062,-0.341681189,-0.398554728,-0.811859452,0.071623534,-0.002335888,-0.108274893,-0.31793043,0.207319649
