subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
11,0.317201679,0.2824766,-0.02364692,-0.407104724,0.042231659,-0.288275458,-1.06863851,-1.237565146,0.198027497,-0.730806871,-0.319725793,-0.300596661,0.039426658,-0.872045172,-0.307902333,-0.0970443,0.356628337,-0.589568572,-0.331549253,-0.504149024,0.146777379,-0.062314062,0.29983914,-0.215375822,0.025079084,-1.093717597,-0.232940235,-0.835698276,-0.268475674,-0.969089473,-0.832618514,-0.404946633,-0.060849147,-0.515701767,-0.266389687,-0.310161228
12,0.37389644,-0.092273172,0.544869326,-0.139182495,0.171827525,0.762677798,3.394366235,2.707056134,1.596839045,0.504423622,1.035447673,-0.085999154,1.409890823,0.550560208,0.763013008,-0.016407907,1.783787263,0.458287036,1.307882335,-0.155590401,0.459382884,-0.115727834,0.140811634,0.202843417,3.091669596,0.302696636,2.2420743,1.152291938,2.172903832,0.534152301,1.960451034,0.746605103,1.316143356,0.209212234,1.050631328,0.474724257
13,0.032829178,0.377207584,0.599190707,0.009532673,0.254690036,0.500931872,2.513107566,1.49434742,0.841168914,0.27824908,0.591182897,0.293126594,0.824754331,0.089645286,0.291587543,0.288360257,0.85758351,0.466852871,0.890778249,0.297892931,0.316009942,0.193370129,0.205018381,0.304361691,1.748361754,0.764745805,1.324436379,1.188671175,1.116341877,0.378005544,0.914399621,0.5799478,0.716175907,0.285687836,0.559708998,0.442154744
14,0.266249986,0.19413663,0.296916069,0.004224899,0.190381896,0.017389211,0.450320638,-0.311206944,0.156896289,0.066776613,0.328496603,-0.482612657,0.023771296,-0.030291703,0.180038568,-0.484725105,0.290021282,0.163844927,0.476954637,-0.480500207,0.281583027,0.099180764,0.230193308,0.150570483,0.76697592,-0.316655278,0.45386621,-0.003545572,0.203809865,-0.515016806,-0.006520406,-0.304686537,0.242696446,-0.207918021,0.111836451,-0.077058027
15,-0.038354862,-0.054268612,-0.415803372,-0.228226361,-0.184163301,-0.000901628,-0.371933114,0.364720097,0.751236233,-0.474344224,-0.370894841,0.09039632,0.770413667,-0.447209918,-0.162993155,0.204509501,0.732058805,-0.50147853,-0.578796526,-0.02371686,-0.227079117,-0.141247486,-0.046311737,-0.322014865,0.153262276,-0.525195395,0.230580275,-0.602513389,0.607420512,-0.242700416,0.323203749,0.041516346,0.190170699,-0.191973952,0.138446007,-0.14024926
16,0.296834068,0.255628877,0.505592859,0.25906808,0.329280971,0.088451629,1.012368457,-0.304755426,0.392030584,-0.140576974,0.43254961,-0.330196704,0.243613552,-0.268391412,0.179753178,-0.459730743,0.540447619,-0.012762534,0.685346038,-0.200662663,0.401213464,0.257348478,0.276231472,0.382330471,1.225793654,-0.213425196,0.527685085,0.484683375,0.423366729,-0.728122158,-0.024777861,-0.279977565,0.412290096,-0.235386838,0.125726806,0.051176453
17,-0.04378157,0.116711162,0.100668278,0.171949136,0.086386751,0.351593448,1.579147295,1.233600285,0.39940826,0.907109903,0.299101486,-0.199245857,0.421299045,0.848754321,0.248767346,-0.285220425,0.377517475,0.965465483,0.349435624,-0.113271289,0.028443354,0.144330149,0.036464796,0.136308707,0.7269531,0.852194194,1.342982956,0.236164336,0.67006639,0.563533897,1.270053364,-0.036453079,0.349254872,0.353932023,0.653259081,0.049927815
18,0.048093073,-0.245264383,0.18090285,0.112079493,0.023952758,0.088503877,0.401921026,0.306109993,0.3009857,-0.031198065,0.232973364,-0.148745488,0.276939163,0.091434127,0.14252194,-0.204785235,0.325032236,-0.153830256,0.323424789,-0.092705742,0.114497961,-0.066592445,-0.098585655,0.146491171,0.648457025,-0.246535998,0.171201979,0.230719047,0.419461104,-0.113351108,0.368373288,-0.062263295,0.266979532,-0.089971776,0.134893817,0.042113938
19,0.411775779,0.498826241,0.280855489,-0.054001469,0.284364009,0.289878917,1.728243682,0.590787645,0.336135186,0.619036078,0.277384277,-0.073039877,0.130247297,0.369622956,0.136956533,-0.046039142,0.542023077,0.868449198,0.417812022,-0.100040612,0.346315634,0.222412386,0.45530101,0.113427009,0.959835099,0.768408588,1.410472275,0.317771409,0.267203831,0.323583815,0.499870258,0.09091739,0.306759733,0.2729981,0.477585632,0.1021722
20,0.380015751,0.186641355,0.153929973,0.05352348,0.19352764,0.210952575,1.230865578,0.45675502,-0.132958509,-0.216091261,0.568076588,0.624783477,-0.322966384,-0.309411939,0.491111601,0.598021739,0.057049366,-0.122770584,0.645041575,0.651545219,0.266972861,0.120082417,0.283328553,0.103726727,0.702090939,0.528774636,-0.065721217,1.296586795,0.168145216,0.288609801,-0.632378324,1.08913334,0.21755904,0.204346109,-0.174524886,0.596430033
21,0.574753865,0.246927214,0.179278162,0.372930663,0.343472475,0.555771257,2.910029983,1.536140077,0.652188318,0.806681603,0.181430005,0.582785101,0.364811386,0.683217996,0.091790925,0.396319769,0.939565251,0.930145209,0.271069086,0.769250432,0.377016014,0.309928939,0.410840539,0.276104411,1.210634339,1.69939564,1.869710461,1.04031952,0.456602309,1.079537765,1.048029382,0.488110695,0.416809162,0.694733352,0.729434962,0.382107555
22,0.339102953,0.090837153,0.183927373,-0.032864489,0.145250747,0.191408379,1.05613501,0.475132026,0.992624741,-0.278975682,0.652280095,-0.600295637,0.823073265,-0.324394259,0.560316408,-0.583863389,1.162176218,-0.233557106,0.744243781,-0.616727878,0.261515163,0.028986332,0.214970053,0.075531442,1.90642,-0.850284982,0.92861911,0.127515904,1.38338967,-0.908257647,0.498679006,-0.023546981,0.822452417,-0.439635657,0.35682453,0.025992231
23,0.460332159,-0.064307475,-0.006025317,0.059181194,0.112295141,0.041413651,0.390244887,-0.058935677,0.157033686,-0.173319534,0.323113797,-0.141173342,-0.073132395,-0.141165796,0.326126454,-0.170763939,0.387199765,-0.205473271,0.320101138,-0.111582744,0.227153421,-0.00256314,0.198012343,0.026577938,0.707300906,-0.317056013,0.181726493,0.208518393,0.252994059,-0.311929735,-0.214298193,0.155362516,0.24007374,-0.157246438,-0.008142925,0.090970228
24,-0.045535109,0.175896863,-0.472707663,-0.481744985,-0.206022724,-0.11204224,-0.860214407,-0.036123512,0.255730614,0.292032286,-0.441717145,-0.554214715,0.278498168,0.204083856,-0.205363314,-0.313342221,0.232963059,0.379980718,-0.678070978,-0.795087207,-0.259121387,-0.152924061,0.065180877,-0.477226326,-0.445107918,-0.415106491,0.612943777,-1.473158186,0.073134855,-0.109258366,0.482582025,-0.518705535,-0.092993266,-0.131091213,0.273881449,-0.497965931
25,0.580379842,0.37367807,0.055087064,0.293681929,0.325706726,0.239928468,1.61112733,0.308300421,0.229390071,0.804679581,0.387737054,-0.462092836,-0.06079985,0.617840547,0.360193524,-0.6089338,0.519579992,0.991518618,0.415280587,-0.315251871,0.317733454,0.33368,0.477028956,0.174384496,0.934860576,0.676266744,1.511098609,0.100028715,0.299393675,0.008906746,0.557040696,-0.248740276,0.308563564,0.171293373,0.517034827,-0.03717789
26,-0.115796698,-0.003265987,0.659084764,0.299481494,0.209875893,0.420529142,2.101868354,1.262364784,0.55707769,0.121306042,0.332612521,0.671120317,0.614976039,0.122939035,0.003070141,0.521379569,0.499179341,0.119673048,0.662154904,0.820861063,0.271644034,0.148107754,-0.059531343,0.479283128,1.161334244,0.940534113,0.618852389,1.483015963,0.618046178,0.644318606,0.737915074,0.52444971,0.444845106,0.39621318,0.339191865,0.501866419
27,0.096684236,0.093785211,0.150347677,0.024111595,0.09123218,-0.011251641,0.137457796,-0.227470925,0.293347551,-0.331107354,0.18667839,-0.193925152,0.245005433,-0.37799996,0.111504552,-0.205980949,0.341689669,-0.284214749,0.261852229,-0.181869353,0.123515957,0.058948403,0.095234723,0.087229636,0.603541898,-0.466084101,0.057474919,0.079982876,0.356509985,-0.583980908,-0.132994527,-0.094476397,0.240012971,-0.262516252,-0.018879902,-0.003623381
28,0.142575306,0.021706539,-0.310841949,0.008855124,-0.034426245,-0.040234503,-0.229790504,-0.092085522,-0.101572455,-0.283342491,0.348404213,-0.124427283,-0.172860108,-0.29419576,0.503825189,-0.128854845,-0.030284802,-0.272489221,0.19298324,-0.119999721,-0.084133322,0.015280831,0.082140922,-0.150993413,0.162698437,-0.392488941,-0.302774022,0.072983519,0.330965081,-0.423050605,-0.467055868,0.374970344,0.12341588,-0.203884887,-0.192457474,0.111988465
29,0.311829533,0.099382817,0.116072219,0.151811516,0.169774021,0.21552746,1.201657884,0.522561799,0.429643569,-0.272690429,0.183718841,0.521437863,0.273728802,-0.322381838,0.12568273,0.445532105,0.585558334,-0.222999021,0.241754949,0.597343622,0.213950876,0.125597167,0.205606175,0.133941868,0.827313284,0.374344601,0.362559314,0.839098574,0.399411531,0.123150267,-0.048653037,0.571214836,0.306681203,0.124373717,0.07847657,0.352578352
30,-0.062836934,-0.013834414,0.046828363,-0.052953533,-0.02069913,0.282661706,1.089248561,1.172045086,0.776956479,0.050326028,-0.032921916,0.336286235,0.808374946,0.057243234,-0.056336098,0.362763001,0.745538012,0.04340882,-0.009507735,0.309809468,-0.008004286,-0.033393974,-0.038335674,-0.003062585,0.736030273,0.353218288,0.78894683,0.300301731,0.752038846,0.420006235,0.86561818,0.306426904,0.372017281,0.193306131,0.413641253,0.151682159
31,-0.034731957,0.012592196,-0.15246874,-0.434761282,-0.152342446,-0.305773624,-1.527779389,-0.918409605,-0.221490819,-0.381041754,0.076105012,-0.696666937,-0.204124839,-0.387337851,0.152339382,-0.479286296,-0.238856796,-0.374745656,-0.000129359,-0.914047578,-0.093600349,-0.211084543,-0.011069881,-0.293615011,-0.238986154,-1.288793233,-0.61360245,-0.914176936,-0.051785456,-0.86662415,-0.591462691,-0.326946914,-0.072692903,-0.538854346,-0.301266285,-0.310280964
32,0.185601455,-0.078409343,0.137021629,0.111358473,0.088893053,0.653904696,2.793404884,2.437832688,0.521088216,0.629485897,0.560804356,0.904240319,0.42828749,0.668690566,0.492293541,0.848561081,0.613888945,0.590281223,0.62931517,0.959919555,0.161311542,0.016474565,0.053596056,0.124190051,1.243204112,1.550200777,1.204170166,1.589234722,0.92058103,1.51725165,1.096978058,1.340854623,0.540946288,0.766863107,0.575287058,0.732522337
