subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
11,-0.120329144,0.036969479,0.773744027,0.475114427,0.291374698,0.87553694,4.084897153,2.919398368,0.644977759,1.920790489,0.191344009,0.745035507,0.705142329,1.902305751,-0.195528004,0.507478291,0.584813185,1.939275231,0.578216024,0.982592719,0.326707442,0.256041953,-0.041679832,0.624429228,1.16302921,2.921867948,2.524088413,1.560808742,0.509614323,2.409784048,2.607448079,0.311950287,0.418160884,1.332913001,1.282884123,0.468189759
12,0.149057049,0.011660191,0.640858599,0.172025215,0.243400264,0.623479204,2.980717338,2.007116286,1.045429843,0.594781849,0.653580204,0.200124921,0.970901316,0.588951752,0.333150904,0.114112313,1.119958365,0.600611943,0.974009504,0.286137529,0.394957825,0.091842703,0.08035862,0.406441908,2.093967873,0.886749471,1.72057031,1.260147037,1.30405222,0.703064065,1.55985306,0.447263217,0.849505024,0.397453384,0.820105842,0.426852562
13,0.04658217,0.191847796,0.520086441,0.101605457,0.215030466,0.461192953,2.274832743,1.414710878,0.233621922,0.745694161,0.480219188,0.385236539,0.210330837,0.649770261,0.220175967,0.334433811,0.256913007,0.841618057,0.740262409,0.436039268,0.283334305,0.146726627,0.119214983,0.31084595,0.997175416,1.277657328,1.098531067,1.176301674,0.430506807,0.984204073,0.860101102,0.554609777,0.356920556,0.565465351,0.48965804,0.432727865
14,-0.20342516,0.010476921,0.428897703,0.176458061,0.103101882,0.351509866,1.612243233,1.199835696,0.527233066,1.006217647,0.153604044,-0.281015299,0.628945646,1.000979191,-0.060844808,-0.36924433,0.425520486,1.011456113,0.368052896,-0.192786268,0.112736271,0.093467491,-0.09647412,0.302677882,0.793573381,0.818669842,1.436976603,0.175266627,0.568100838,0.631734861,1.629924838,-0.430089138,0.340418554,0.362601176,0.766725356,-0.063705627
15,-0.046728233,0.030378922,-0.120991107,0.171483864,0.008535861,-0.079912945,-0.30258006,-0.336723502,-0.197213955,0.107811626,-0.277720041,0.04747059,-0.173849838,0.092622164,-0.217224487,-0.038271341,-0.220578071,0.123001086,-0.338215594,0.133212523,-0.08385967,0.100931394,-0.008174655,0.025246378,-0.558793664,0.256213609,-0.097576984,-0.205003071,-0.391074324,0.054350822,-0.081227674,-0.255495828,-0.237466997,0.077641109,-0.044701164,-0.115124725
16,-0.188685788,-0.099249116,0.025187604,-0.123572116,-0.096579855,0.045597623,-0.010769218,0.375550199,-0.306416394,0.082867989,0.222553837,0.183385058,-0.212073498,0.132492547,0.209960035,0.245171116,-0.400759287,0.033243431,0.235147639,0.121599,-0.081749093,-0.111410616,-0.143967452,-0.049192256,-0.165611648,0.154842431,-0.367515857,0.356746639,-0.002113464,0.377663664,-0.079580952,0.455131151,-0.041931278,0.133126524,-0.111774202,0.202969448
17,0.219580475,0.02419324,0.452850434,0.216511188,0.228283835,0.747292417,3.445737324,2.532601988,1.109481599,0.595291332,1.116208049,0.168188676,0.999691363,0.583194714,0.889782831,0.059933081,1.219271838,0.607387953,1.342633265,0.276444269,0.336215455,0.120352214,0.121886857,0.334680811,2.561905099,0.883832221,1.826659797,1.619077535,1.889474194,0.643127792,1.582886079,0.949715911,1.112844826,0.381740005,0.852386468,0.642198362
18,-0.074248164,0.023084354,0.030108687,0.05410482,0.008262424,0.057061475,0.244770748,0.211721051,-0.065418908,0.187143386,0.018506536,0.088014885,-0.028294826,0.17560121,0.003452192,0.060962475,-0.10254299,0.198685564,0.03356088,0.115067295,-0.022069738,0.038594587,-0.025581905,0.042106754,-0.068982111,0.31375286,0.096142573,0.148628174,-0.024842633,0.236563685,0.147306384,0.064414668,-0.023456186,0.137579136,0.06086224,0.053260711
19,0.216424324,0.224895168,0.221149957,0.021517727,0.170996794,0.368199662,1.814792237,1.130805066,0.384089383,0.378430433,0.44548407,0.264794766,0.275877223,0.265982849,0.334909091,0.254035902,0.492301547,0.490878018,0.556059048,0.275553629,0.218787141,0.123206448,0.220659746,0.121333842,1.048360599,0.766431649,0.983179567,0.831612675,0.610786313,0.52001875,0.54186007,0.588944992,0.414786726,0.3216126,0.38125991,0.355139416
20,0.133255335,0.090371525,0.412328356,0.344004505,0.24498993,0.659381102,3.127504273,2.147544558,0.796902435,0.841659147,0.69401198,0.30495084,0.730274771,0.796473387,0.487847803,0.132948588,0.863530106,0.886844912,0.900176158,0.476953093,0.272791845,0.217188015,0.11181343,0.37816643,1.763706266,1.363798,1.750375015,1.37712926,1.218122571,0.929421975,1.526748153,0.620796393,0.745457207,0.573304995,0.819280795,0.49948141
