subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
23,0.221184879,0.046413081,-0.04238178,0.071381823,0.074149501,0.100231628,0.549225517,0.252627512,0.369339383,-0.144690195,0.281463483,-0.105186158,0.258746943,-0.167896735,0.302654373,-0.14087707,0.479931823,-0.121483654,0.260272593,-0.069495247,0.08940155,0.058897452,0.133798981,0.014500022,0.740204414,-0.1909789,0.35844817,0.190777347,0.561401315,-0.308773805,0.090850207,0.161777303,0.325401433,-0.124938176,0.112324594,0.088138662
24,0.376263876,0.187858908,-0.107054187,-0.122712499,0.083589024,0.327654858,1.477797482,1.143441389,0.968850576,0.854354815,-0.234040995,-0.27854496,0.780718638,0.76042536,-0.180513902,-0.217188711,1.156982514,0.948284268,-0.287568088,-0.339901209,0.134604845,0.032573205,0.282061392,-0.114883343,0.869414425,0.608383062,2.105266782,-0.627469298,0.600204738,0.543236647,1.541143996,-0.397702612,0.367404791,0.287904926,0.911602692,-0.256292978
25,0.4126654,0.462534182,0.294433655,0.229901211,0.349883612,0.098142334,1.092336563,-0.307197887,0.108330361,0.341374149,0.17388676,-0.231021932,-0.098002338,0.110107057,0.026669933,-0.345972538,0.314663061,0.57264124,0.321103587,-0.116071326,0.353549527,0.346217698,0.437599791,0.262167435,0.635766648,0.456569913,0.887304301,0.205032261,-0.071332406,-0.235865482,0.012104719,-0.319302606,0.141108561,0.055176108,0.224852255,-0.028567587
26,-0.033109647,0.050342735,0.556143729,0.340038171,0.228353746,0.630106952,2.977135305,2.063720318,0.652417443,0.488911629,0.486719806,0.892378927,0.668972268,0.463740264,0.208647942,0.722359843,0.635862621,0.514082999,0.764791671,1.062398013,0.261517041,0.195190453,0.008616544,0.44809095,1.40065429,1.576481016,1.149945617,1.827189676,0.877620211,1.186100111,1.132712531,0.931007785,0.569568624,0.69064528,0.57066454,0.689549367
27,0.322759606,0.196771849,0.454408962,0.44697047,0.355227723,0.417256969,2.379483319,0.958572435,0.938518282,0.252733291,0.519666888,-0.041890582,0.777138477,0.154347368,0.292462406,-0.265375817,1.099898084,0.351119217,0.746871368,0.181594653,0.388584285,0.32187116,0.259765728,0.450689716,1.846769456,0.532713868,1.451017299,0.928466021,1.069600885,-0.111028449,0.931485844,0.02708659,0.729092587,0.105421354,0.595625787,0.238888152
28,0.463290251,0.037768568,0.114557414,0.031390937,0.161751792,0.412013904,1.971559193,1.324552033,0.879401147,0.376257586,0.283261786,0.1091351,0.647756022,0.357373302,0.225983079,0.093439631,1.111046273,0.39514187,0.340540492,0.124830568,0.288923832,0.034579753,0.25052941,0.072974174,1.451586765,0.51997244,1.506188144,0.465371062,0.873739104,0.450812934,1.005129325,0.319422711,0.581331466,0.242696341,0.627829367,0.196198443
29,0.226863605,0.287381607,0.20385913,0.091556674,0.202415254,0.192524427,1.174928214,0.365267196,0.337328703,-0.129171057,0.195106711,0.366833348,0.2238969,-0.272861861,0.093177146,0.321055012,0.450760505,0.014519747,0.297036276,0.412611686,0.215361368,0.189469141,0.257122607,0.147707902,0.747796781,0.427131433,0.465280253,0.709647962,0.317074046,0.048193151,-0.048964961,0.414232159,0.266217707,0.118831145,0.104078823,0.28097003
30,0.036995575,0.136515837,0.125837877,-0.019682746,0.069916636,0.266301555,1.205039496,0.925372951,1.144418867,0.042645031,-0.071791152,-0.050066526,1.125921081,-0.025612887,-0.134710091,-0.040225153,1.162916656,0.11090295,-0.008872214,-0.0599079,0.081416727,0.058416545,0.086755706,0.053077565,1.154044443,0.05099505,1.273819606,-0.068780114,0.991210992,-0.06583804,1.100308193,-0.174935244,0.536313857,-0.003710748,0.593531949,-0.060928839
31,0.132991344,0.051408167,0.196398355,-0.03135193,0.087361484,-0.00047098,0.17283905,-0.176606887,0.25921378,-0.170980499,0.073100844,-0.163218045,0.192718109,-0.196684582,-0.025098333,-0.147542079,0.325709452,-0.145276415,0.171300022,-0.178894009,0.164694849,0.010028119,0.092199755,0.082523213,0.497009474,-0.324170423,0.180433037,-0.007593987,0.167619776,-0.344226661,-0.003966474,-0.172640412,0.166157312,-0.167099271,0.044116641,-0.0450586
32,0.201894538,0.114614485,-0.123986214,-0.122856172,0.017416659,0.107660274,0.465474412,0.395807774,0.245261368,-0.160216622,0.088112339,0.257484009,0.144314099,-0.217523864,0.150105446,0.318912094,0.346208636,-0.102909379,0.026119232,0.196055922,0.038954162,-0.004120843,0.158254511,-0.123421193,0.372327866,0.093146544,0.243299257,0.222175155,0.294419546,0.10138823,-0.073209765,0.469017541,0.166686853,0.048633693,0.042522373,0.172798174
