subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36,hemisphere
11,-0.066106767,0.155614645,0.435372849,0.023363851,0.137061144,0.234976677,1.214029002,0.66578442,0.116339908,0.784871034,-0.080419764,0.119115534,0.149393292,0.707063711,-0.298106188,0.107433608,0.083286525,0.862678357,0.137266661,0.130797459,0.18463304,0.089489249,0.044753939,0.22936835,0.220553185,0.993475819,0.945964881,0.26806412,-0.148712896,0.814497316,0.856457006,-0.190672578,0.017960072,0.451993284,0.45060547,0.019347885,left
12,0.174387556,-0.009159737,0.188959757,-0.338091368,0.004024052,0.285480134,1.149968636,1.133872427,0.893147822,0.324257888,0.103620468,-0.179105643,0.805954043,0.328837755,0.00914059,-0.010059959,0.980341599,0.319678019,0.198100346,-0.348151327,0.181673657,-0.173625552,0.08261391,-0.074565806,1.17844195,-0.028473308,1.300019624,-0.150050981,0.815094636,0.318777796,1.134791798,-0.000919368,0.498384147,0.072576122,0.608702854,-0.037742587,left
13,0.139253266,0.226156233,0.402451721,0.036136357,0.200999394,0.909919303,4.041675985,3.237678408,1.249434221,1.596069971,0.371246126,0.422926878,1.179807591,1.482991855,0.170020267,0.404858698,1.319060857,1.709148088,0.572471987,0.440995055,0.270852493,0.131146295,0.182704749,0.219294039,1.891532843,2.150143144,3.028208956,1.013467041,1.349827859,1.887850552,2.662799452,0.574878964,0.810340177,1.009498424,1.422752098,0.397086502,left
14,-0.013372243,0.112038344,0.127300267,0.123137639,0.087276002,0.156447174,0.800340702,0.451236692,0.507576816,0.687129154,-0.147836172,-0.421081102,0.514262939,0.631109982,-0.211486306,-0.482649922,0.500890696,0.743148326,-0.084186039,-0.359512283,0.056964013,0.117587992,0.049333051,0.125218953,0.416704658,0.383636046,1.244039027,-0.443698321,0.302776633,0.14846006,1.145372922,-0.694136227,0.179870322,0.133024027,0.597352986,-0.284458638,left
15,-0.022208385,0.150199525,0.082358274,0.155849826,0.09154981,0.353307082,1.59632795,1.230128711,0.148861413,0.774267539,-0.112095396,0.602194771,0.159965605,0.699167779,-0.153274533,0.524269857,0.13775722,0.849367303,-0.070916259,0.680119683,0.030074944,0.153024675,0.06399557,0.11910405,0.066840963,1.529486985,0.987124524,0.609203426,0.006691073,1.223437635,0.859133383,0.370995324,0.018383009,0.688231155,0.461564479,0.245049687,left
16,-0.247151914,-0.166780268,0.036438604,-0.003092513,-0.095146523,0.18947717,0.567615637,0.948201728,0.245419137,0.47990011,0.130137942,-0.097548507,0.368995094,0.563290243,0.11191864,-0.09600225,0.12184318,0.396509975,0.148357244,-0.099094763,-0.105356655,-0.08493639,-0.206966091,0.016673045,0.270200424,0.297415212,0.518353154,0.049262482,0.480913734,0.467287993,0.93228534,0.01591639,0.18777854,0.191175801,0.362659622,0.016294718,left
17,-0.088215464,0.043689344,-0.172301184,-0.25532688,-0.118038546,0.127460747,0.273765897,0.74592008,0.117011984,0.378218436,0.142522073,-0.127909504,0.161119716,0.356373763,0.228672665,-0.000246064,0.072904252,0.400063108,0.056371481,-0.255572943,-0.130258324,-0.105818768,-0.02226306,-0.213814032,0.129275732,0.144490163,0.472967361,-0.199201463,0.389792383,0.356127699,0.517493481,0.228426602,0.129767029,0.125154466,0.24761521,0.007306284,left
18,0.057534024,0.190779077,0.17151199,0.050057184,0.117470569,0.462667009,2.085609177,1.6157269,0.595557916,1.08939993,0.135846271,0.029863929,0.566790903,0.994010385,0.050090276,0.004835337,0.624324927,1.184789462,0.221602266,0.054892521,0.114523007,0.12041813,0.12415655,0.110784587,0.845927194,1.239681985,1.809114386,0.276494788,0.616881181,0.99884572,1.560801287,0.054925614,0.365702093,0.559631926,0.84247892,0.0828551,left
19,-0.061229285,-0.0301052,-0.041146787,-0.035524037,-0.042001327,0.304550981,1.134201268,1.30220658,0.351715649,0.447456137,0.247740759,0.171291382,0.382330291,0.462508737,0.268314152,0.1890534,0.321101006,0.432403538,0.227167365,0.153529363,-0.051188036,-0.032814618,-0.045667242,-0.038335412,0.548268369,0.585932902,0.753504545,0.380696729,0.650644444,0.651562138,0.844839028,0.457367552,0.299728203,0.30937376,0.399585894,0.209516071,left
20,-0.043651078,0.085242373,0.733772241,0.436331749,0.302923822,0.984068566,4.542121909,3.330426612,0.965137705,1.415026468,0.902322141,0.653787935,0.986963245,1.372405287,0.535436022,0.43562206,0.943312168,1.45764766,1.269208261,0.871953809,0.345060581,0.260787061,0.020795648,0.585051996,2.212520433,2.329601479,2.400959833,2.141162073,1.522399263,1.808027343,2.359368528,0.971058077,0.933729921,1.034407204,1.19008209,0.778055041,left
21,0.078172624,0.145176537,-0.131106527,-0.031895007,0.015086906,0.164698814,0.688969066,0.628621443,0.267602478,0.862062736,-0.569435051,0.098565092,0.228516167,0.789474468,-0.503881786,0.114512596,0.30668879,0.934651005,-0.634988313,0.082617589,-0.026466952,0.056640765,0.11167458,-0.081500767,-0.328299523,1.017268595,1.241339793,-0.552370724,-0.275365618,0.903987062,1.017990636,-0.38936919,-0.150916285,0.480313913,0.564832608,-0.235434979,left
22,-0.028968279,0.170922121,0.698463306,0.455667042,0.324021047,0.969878985,4.52755802,3.231473848,1.165447295,1.379026845,0.57190828,0.763133518,1.179931432,1.293565785,0.222676627,0.535299996,1.150963153,1.464487907,0.921139934,0.990967038,0.334747514,0.313294581,0.070976921,0.577065176,2.072103082,2.455454943,2.615451055,1.91210696,1.402608057,1.828865784,2.473497212,0.757976622,0.868677789,1.071080182,1.27223707,0.667520898,left
23,0.089570683,-0.02224291,0.298413692,0.381113606,0.186713768,0.54802362,2.565522014,1.818666939,0.613510472,0.500018801,0.739472886,0.339092323,0.568725131,0.511140255,0.59026604,0.148535519,0.658295814,0.488897345,0.888679732,0.529649125,0.193992187,0.179435348,0.033663886,0.339763649,1.546975545,1.018546469,1.147193159,1.418328857,1.158991172,0.659675773,1.079865386,0.738801559,0.67649168,0.419555561,0.556764636,0.539282605,left
24,0.120536084,0.169010423,-0.124002831,-0.12131074,0.011058234,0.147611743,0.612563438,0.568330503,0.325486047,0.485212164,-0.194446236,-0.025805002,0.265218005,0.400706952,-0.132444821,0.034850368,0.385754089,0.569717375,-0.256447652,-0.086460372,-0.001733374,0.023849841,0.144773254,-0.122656786,0.129306435,0.483257001,0.955471463,-0.342908025,0.132773184,0.43555732,0.665924957,-0.097594452,0.065519905,0.229703581,0.405349104,-0.110125619,left
25,0.229158328,0.457291359,0.50087049,0.412880217,0.400050099,0.5862853,3.145241383,1.545041001,0.323010997,1.198866131,0.580307922,0.242956143,0.208431833,0.970220451,0.329872679,0.036516034,0.437590162,1.42751181,0.830743169,0.449396252,0.365014409,0.435085787,0.343224843,0.456875354,1.268333332,1.876908062,1.865101976,1.280139416,0.538304511,1.006736484,1.17865228,0.366388713,0.451659462,0.720911138,0.760938565,0.411632032,left
26,-0.207167905,-0.034201694,0.484416923,0.27889222,0.130484887,0.743142467,3.233539636,2.711600086,0.5848442,0.874802306,0.492155589,1.02076777,0.688428152,0.891903153,0.249947127,0.88132166,0.481260247,0.857701458,0.734364051,1.16021388,0.138624509,0.122345263,-0.120684799,0.381654573,1.215624299,2.017915346,1.338961704,1.894577934,0.938375278,1.773224812,1.580331305,1.131268786,0.538499894,0.947785041,0.729823252,0.756461679,left
27,-0.120303198,0.021109266,0.313627664,0.380927965,0.148840425,0.891327594,3.862991225,3.267629532,1.232269572,1.467037114,0.603266002,0.262737695,1.292421169,1.456482481,0.44645217,0.072273712,1.172117972,1.477591747,0.760079834,0.453201677,0.096662233,0.201018615,-0.049596966,0.347277815,1.932197808,1.930793425,2.64970972,1.213281517,1.73887334,1.528756194,2.748903646,0.518725882,0.917767788,0.864887404,1.349653343,0.433001849,left
28,0.559430307,0.063317536,0.337413593,0.033675109,0.248459137,0.713522116,3.351006737,2.357170194,1.147913973,0.810022072,0.612675394,0.283477023,0.868198817,0.778363307,0.443968597,0.266639469,1.427629124,0.841680843,0.78138219,0.300314578,0.44842195,0.048496322,0.311373922,0.185544351,2.20901132,1.14199542,2.269309968,1.081696769,1.312167413,1.045002776,1.646562123,0.710608064,0.880294681,0.546749549,0.978968024,0.448076209,left
29,0.213242528,0.211413797,0.039637513,-0.060727262,0.100891644,0.321345545,1.487165468,1.083598891,0.699490038,0.600163541,-0.031223824,0.016952427,0.592868773,0.49445664,-0.05104258,0.047316058,0.806111302,0.705870437,-0.011405067,-0.013411205,0.12644002,0.075343267,0.212328163,-0.010544875,0.794706234,0.692459234,1.511981742,-0.024816272,0.541826194,0.5417727,1.08732541,-0.003726522,0.334133106,0.308557982,0.649826786,-0.007135698,left
30,-0.150142986,0.023269985,-0.038969747,-0.23514744,-0.100247547,0.334122039,1.135993063,1.536983255,0.524281382,0.564095117,-0.071271272,0.319382929,0.599352875,0.552460125,-0.051786398,0.43695665,0.449209889,0.57573011,-0.090756145,0.20180921,-0.094556367,-0.105938727,-0.063436501,-0.137058593,0.358453745,0.777539318,1.024939997,0.111053066,0.547566477,0.989416777,1.151812999,0.385170253,0.226505055,0.441739024,0.544188248,0.12405583,left
31,0.044806516,0.080008458,0.278882693,0.031700737,0.108849601,0.31000437,1.457716679,1.022318276,0.683427016,-0.122729367,0.362247875,0.317071957,0.661023759,-0.162733597,0.222806527,0.301221588,0.705830274,-0.082725138,0.50168922,0.332922325,0.161844604,0.055854598,0.062407487,0.155291716,1.207519492,0.250197187,0.623105139,0.834611541,0.883830286,0.138487991,0.498290162,0.524028116,0.522837444,0.097171295,0.280348824,0.339659916,left
32,0.074305011,-0.104560573,-0.0609076,-0.146365131,-0.059382073,0.001935196,-0.111023361,0.126504932,0.087389159,-0.273130345,0.165326025,0.028155947,0.050236654,-0.220850059,0.195779825,0.101338513,0.124541665,-0.325410633,0.134872225,-0.045026619,0.006698706,-0.125462852,-0.015127781,-0.103636366,0.25941389,-0.370437251,-0.200868968,0.089845607,0.246016479,-0.119511547,-0.170613406,0.297118338,0.126357592,-0.122487199,-0.092870593,0.096740986,left
1,-0.02212071,-0.010507202,0.186398643,0.331619908,0.12134766,0.376850434,1.750097051,1.264706407,0.21764752,0.818080322,0.407074385,0.064599508,0.228707875,0.82333392,0.313875063,-0.101210445,0.206587165,0.812826718,0.500273706,0.230409462,0.082138967,0.160556353,-0.016313956,0.259009275,0.706860874,1.043236177,1.019413883,0.730683168,0.542582939,0.722123474,1.052041792,0.212664618,0.312360951,0.441339914,0.517863918,0.235836947,right
2,-0.055475359,0.055054469,0.457621863,0.100715531,0.139479126,0.311384251,1.524495254,0.966578753,0.245648669,0.896600148,0.061727246,0.041560945,0.273386347,0.869072911,-0.167083685,-0.00879682,0.217910988,0.92412738,0.290538178,0.091918711,0.201073252,0.077885,-0.000210445,0.279168698,0.508449166,1.016046093,1.142038369,0.382456889,0.106302662,0.860276095,1.142459259,-0.175880506,0.153687957,0.469080545,0.571124406,0.051644095,right
3,-0.205135145,0.225116883,-0.052587923,0.142311746,0.02742639,0.462751115,1.905857242,1.796151673,0.081914902,1.238662002,0.384663584,0.145763967,0.184482475,1.126103562,0.410957547,0.074608094,-0.02065267,1.351220444,0.358369624,0.21691984,-0.128861534,0.183714315,0.009990869,0.044861911,0.337716953,1.568140286,1.330567775,0.575289462,0.595440023,1.200711657,1.310586038,0.48556564,0.233289243,0.692212984,0.660288453,0.265213776,right
4,0.208006388,0.097528373,0.573807727,0.319222927,0.299641354,0.135484066,1.141218972,-0.057346441,-0.271950964,0.600814763,0.033965221,0.179107246,-0.375954158,0.552050577,-0.252938643,0.019495783,-0.167947771,0.64957895,0.320869084,0.33871871,0.390907057,0.20837565,0.15276738,0.446515328,0.152921314,0.988297661,0.481631181,0.659587797,-0.628892799,0.571546359,0.176096417,-0.23344286,-0.118992872,0.389961004,0.1644319,0.106536233,right
5,0.018774568,0.17764861,0.326379816,0.167226509,0.172507376,0.028032362,0.457144202,-0.232885304,0.332922179,-0.089306614,0.190649766,-0.322135883,0.323534895,-0.17813092,0.027459858,-0.405749137,0.342309463,-0.000482311,0.353839675,-0.238522629,0.172577193,0.172437559,0.098211589,0.246803163,0.696149139,-0.23900494,0.341827153,0.115317046,0.350994753,-0.583880058,0.145403974,-0.378289279,0.261785973,-0.205721249,0.121807782,-0.065743058,right
6,0.22581032,0.096275652,0.485691033,0.342092387,0.287467348,0.545100309,2.755335931,1.605466538,0.663581625,1.466089242,0.020675902,0.030054471,0.550676464,1.41795141,-0.222169614,-0.140991723,0.776486784,1.514227062,0.263521418,0.201100664,0.355750675,0.21918402,0.161042986,0.413891709,1.040008205,1.715327728,2.290713844,0.464622083,0.328506849,1.276959689,1.968627869,-0.363161337,0.342128763,0.748071854,1.064835429,0.025365186,right
7,-0.071575579,-0.028614948,0.158099819,0.034393529,0.023075705,0.198489055,0.840107628,0.747804809,0.212626762,0.185082049,0.224910381,0.171337025,0.248414552,0.199389524,0.145860472,0.154140261,0.176838972,0.170774576,0.303960292,0.18853379,0.04326212,0.002889291,-0.050095264,0.096246674,0.480799263,0.359308366,0.347613548,0.49249408,0.394275024,0.353529785,0.447804076,0.300000733,0.218768571,0.178209537,0.198854407,0.198123704,right
8,-0.181912222,0.01744372,0.360103602,0.183959819,0.09489873,0.660537352,2.831946866,2.452351955,0.596665515,1.623461871,0.337940132,0.084081885,0.687621627,1.614740016,0.157888332,-0.007898024,0.505709405,1.632183737,0.517991932,0.176061795,0.089095689,0.10070177,-0.082234251,0.27203171,1.023701343,1.808245537,2.137893147,0.694053726,0.845509959,1.606841994,2.302361633,0.149990307,0.467302823,0.85377188,1.110063694,0.211011009,right
9,-0.064714947,0.079725898,0.082302299,0.080685968,0.044499805,0.128041624,0.601166107,0.423166884,-0.014726694,0.375649497,-0.113420254,0.264663944,0.017630779,0.33578655,-0.154571404,0.22432096,-0.047084167,0.415512448,-0.072269104,0.305006928,0.008793677,0.080205933,0.007505476,0.081494134,-0.119353273,0.720519374,0.36842828,0.232737823,-0.136940625,0.560107511,0.353417328,0.069749556,-0.064073474,0.320156722,0.180461403,0.075621845,right
10,-0.063289399,0.007820463,0.089110117,0.220083673,0.063431214,0.102346834,0.536249764,0.282524909,0.083901163,0.234453977,0.075264053,0.015768142,0.115545862,0.230543746,0.030708995,-0.094273695,0.052256463,0.238364209,0.119819112,0.125809979,0.012910359,0.113952068,-0.027734468,0.154596895,0.172075575,0.364174188,0.290620671,0.245629092,0.146254857,0.13627005,0.346089606,-0.0635647,0.079582608,0.12511106,0.159177569,0.045516098,right
11,-0.065442064,-0.045834018,0.328092899,0.089280701,0.076524379,0.088069045,0.505324934,0.199227422,-0.351506788,0.687002699,-0.290192125,0.306972392,-0.318785758,0.70991971,-0.454238574,0.262332041,-0.384227821,0.664085692,-0.126145675,0.351612742,0.131325417,0.021723341,-0.055638041,0.2086868,-0.510373496,1.015698429,0.279857869,0.225467066,-0.773024332,0.972251753,0.391133952,-0.191906534,-0.320849456,0.496987546,0.167747954,0.008390133,right
12,0.086737342,-0.014613238,0.213369807,-0.063662197,0.055457928,0.517273637,2.180010407,1.958178687,0.996175776,0.636312759,0.32190385,0.114702164,0.952807105,0.643619377,0.215218947,0.146533262,1.039544447,0.629006139,0.428588754,0.082871065,0.150053574,-0.039137717,0.036062052,0.074853805,1.468133199,0.711877207,1.668550588,0.51145982,1.16802605,0.790152639,1.596426484,0.361752209,0.659039813,0.37550746,0.816244266,0.218303007,right
13,-0.046179224,0.188106107,0.146943596,-0.08962428,0.04981155,0.585112304,2.440072323,2.24082612,0.798961712,1.261568789,0.201155114,0.078763608,0.822051323,1.167515734,0.127683316,0.123575748,0.775872099,1.355621841,0.274626912,0.033951468,0.050382186,0.049240914,0.070963441,0.028659658,1.050499007,1.38957331,2.131493937,0.30857838,0.949734639,1.291091486,1.989567054,0.251259064,0.500058413,0.670166198,1.03026525,0.139959361,right
14,-0.113932159,0.065674552,0.060620669,0.002666129,0.003757298,-0.159254692,-0.629504173,-0.644533366,-0.4900139,0.048168664,-0.11184187,-0.083331662,-0.43304782,0.015331386,-0.142152204,-0.084664726,-0.54697998,0.081005939,-0.081531536,-0.081998598,-0.026655745,0.034170341,-0.024128804,0.031643399,-0.628511515,-0.000992658,-0.465974041,-0.163530133,-0.575200025,-0.06933334,-0.417716434,-0.22681693,-0.300927884,-0.0175815,-0.220922619,-0.097586766,right
15,0.056989457,0.094128865,0.315766152,0.388858149,0.213935656,0.558522097,2.661959696,1.806217073,0.793102345,0.481863097,0.501867931,0.457255016,0.764607614,0.434798664,0.343984855,0.262825941,0.821597071,0.528927529,0.659751007,0.65168409,0.186377805,0.241493507,0.075559161,0.35231215,1.481348073,1.180611618,1.350524601,1.311435099,1.108592466,0.697624605,1.19940628,0.606810796,0.647485139,0.469559056,0.637482722,0.479561474,right
16,-0.171508217,-0.194400987,0.024574869,-0.00680091,-0.087033811,0.04392386,0.001627817,0.349763061,0.157827452,0.216080833,-0.069704676,-0.128508171,0.243581562,0.313281327,-0.081992111,-0.125107716,0.072073345,0.118880341,-0.057417242,-0.131908626,-0.073466674,-0.100600949,-0.182954602,0.008886979,0.014656103,-0.013028286,0.190953685,-0.189325867,0.161589452,0.188173612,0.556862891,-0.207099827,0.044061388,0.043786331,0.186954144,-0.099106423,right
17,0.001927583,0.035314459,-0.101843945,-0.188898734,-0.063375159,-0.069845389,-0.406131877,-0.152631237,-0.148098367,-0.053207839,0.059616197,-0.137691548,-0.149062158,-0.070865069,0.11053817,-0.04324218,-0.147134575,-0.03555061,0.008694225,-0.232140914,-0.049958181,-0.076792138,0.018621021,-0.14537134,-0.138440349,-0.267691524,-0.182685185,-0.223446689,-0.038523988,-0.114107249,-0.219927227,0.06729599,-0.044241084,-0.095449693,-0.100653104,-0.039037675,right
18,0.006402272,0.094021013,0.215441058,0.22772118,0.13589638,0.455272419,2.092882429,1.549296908,0.530392143,1.083739751,0.013610844,0.193346935,0.527191007,1.036729244,-0.094109685,0.079486345,0.533593279,1.130750257,0.121331372,0.307207525,0.110921665,0.160871096,0.050211643,0.221581118,0.654924653,1.437957783,1.66434354,0.428538897,0.433081323,1.116215587,1.56392025,-0.01462334,0.272001493,0.638543343,0.807065947,0.10347889,right
19,-0.191522122,-0.024919151,-0.03904299,-0.014166933,-0.067412799,0.26254978,0.915373524,1.185024721,0.214447623,0.404512614,0.289985614,0.14125327,0.310208685,0.416972189,0.30950711,0.148336736,0.118686563,0.392053038,0.27046412,0.134169803,-0.115282556,-0.019543042,-0.108220636,-0.026604962,0.389150683,0.526222842,0.510739601,0.404633924,0.619715796,0.565308925,0.727180873,0.457843844,0.25221662,0.272882941,0.309480118,0.215619442,right
20,-0.205525151,-0.045619876,0.622873841,0.547209221,0.229734508,0.883433197,3.993201797,3.07426378,0.971526634,1.581584033,0.673599028,0.307023091,1.074289213,1.604393973,0.36216211,0.033418482,0.868764062,1.558774097,0.98503595,0.580627702,0.208674344,0.250794672,-0.125572514,0.585041529,1.85380001,2.139401789,2.427538163,1.565663651,1.436451322,1.637812458,2.678683186,0.395580592,0.822562831,0.944303563,1.276555339,0.490311063,right
21,0.005588372,0.094258351,-0.021424532,0.015610711,0.023508225,0.190616605,0.809482871,0.715449966,-0.083577278,1.288462542,-0.427463357,-0.01495549,-0.086371464,1.241333367,-0.41675109,-0.022760845,-0.080783092,1.335591718,-0.438175622,-0.007150135,-0.00791808,0.054934531,0.049923362,-0.002906911,-0.518958713,1.328441581,1.254808621,-0.445325756,-0.503122555,1.218572522,1.154961904,-0.439511936,-0.255520316,0.636753526,0.602442632,-0.221209423,right
22,-0.046841353,0.061598752,0.273026223,0.105987583,0.098442801,0.115663773,0.659540697,0.265769489,0.072992111,0.363450277,-0.118395172,0.144607877,0.096412787,0.332650901,-0.254908283,0.091614086,0.049571434,0.394249652,0.018117939,0.197601669,0.113092435,0.083793167,0.0073787,0.189506902,0.067689373,0.591851321,0.443821086,0.215719608,-0.158495497,0.424264986,0.429063686,-0.163294198,-0.022701531,0.254029077,0.218221195,0.013106353,right
23,-0.069490421,-0.024738093,0.1886645,0.203411798,0.074461946,0.407174341,1.777621257,1.479773468,0.324411426,0.612621516,0.402180315,0.289484107,0.359156637,0.624990562,0.307848065,0.187778208,0.289666216,0.600252469,0.496512565,0.391190006,0.05958704,0.089336853,-0.047114257,0.19603815,0.786178782,0.99144248,0.889918685,0.88770257,0.667004701,0.812768771,0.984147197,0.495626272,0.36329587,0.451052812,0.468516472,0.345832212,right
24,0.089965268,0.0029457,-0.073712908,-0.028488066,-0.002322502,0.318932229,1.271083911,1.280373921,0.1382009,0.888176795,0.101699219,0.147652002,0.093218266,0.886703946,0.138555674,0.161896034,0.183183534,0.889649645,0.064842765,0.133407968,0.00812618,-0.012771183,0.046455484,-0.051100487,0.2480263,1.023057616,1.072833184,0.198250733,0.23177394,1.048599984,0.979922211,0.300451708,0.119950059,0.517914399,0.513188846,0.12467561,right
25,0.063464888,0.183147646,0.268931425,0.195905823,0.177862446,0.077912128,0.6673734,-0.04407638,-0.27535775,0.586581949,0.023868958,-0.023444646,-0.307090193,0.495008125,-0.110596754,-0.121397556,-0.243625305,0.678155771,0.158334671,0.074508266,0.166198156,0.189526734,0.123306267,0.232418623,-0.085290635,0.752664036,0.434530465,0.232842937,-0.417686947,0.373610569,0.187917933,-0.231994311,-0.125744395,0.281568652,0.155612099,0.000212157,right
26,-0.163248318,-0.048368678,0.119098015,0.075081587,-0.004359349,0.329859061,1.310717543,1.328154941,0.259712628,0.531184377,0.115745724,0.412793514,0.341336787,0.555368713,0.056196717,0.375252723,0.178088469,0.507000035,0.175294732,0.450334309,-0.022075152,0.013356454,-0.105808498,0.097089801,0.353383201,0.957334347,0.685088502,0.625629042,0.397533503,0.930621435,0.896705502,0.431449439,0.187729176,0.471988944,0.395448501,0.26426962,right
27,-0.048823477,0.022218287,0.163253895,0.168321449,0.076242538,0.351879573,1.560003365,1.255033212,0.231440044,0.765137037,0.275874655,0.135066555,0.255851781,0.754027895,0.194247708,0.050905832,0.207028304,0.776246182,0.357501603,0.21922728,0.057215209,0.095269868,-0.013302595,0.165787671,0.564529906,0.995473462,0.983274491,0.576728882,0.450099491,0.804933728,1.009879675,0.24515354,0.253657348,0.450101796,0.49828854,0.205470605,right
28,0.155469945,-0.053757962,0.317654197,0.088932194,0.127074593,0.222881927,1.145676895,0.63737852,0.388818583,0.290788104,-0.072561079,0.284482098,0.311083611,0.317667085,-0.231388178,0.240016,0.466553555,0.263909122,0.086266018,0.328948194,0.236562071,0.017587116,0.050855991,0.203293195,0.552819574,0.592857318,0.730462676,0.415214214,0.079695433,0.557683083,0.628750696,0.008627822,0.158128752,0.2876351,0.339803344,0.105960508,right
