subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
22,-0.039990518,-0.213383589,0.041695508,0.080569298,-0.032777325,0.555893617,2.158019809,2.289129118,0.679896922,1.027203188,0.195485833,0.32098853,0.69989218,1.133894977,0.174638079,0.280703881,0.659901663,0.920511388,0.216333587,0.361273179,0.000852495,-0.066407145,-0.126687053,0.061132403,0.876235248,1.281784565,1.580413056,0.577606766,0.874530257,1.414598853,1.833787163,0.455341961,0.437691377,0.674095857,0.853550053,0.258237182
23,-0.107742328,-0.082769963,0.015564934,0.058395227,-0.029138032,0.377844472,1.453101818,1.569653957,0.277769594,0.806597605,0.293479059,0.133531628,0.331640758,0.847982586,0.285696592,0.104334015,0.22389843,0.765212623,0.301261527,0.162729242,-0.046088697,-0.012187368,-0.095256145,0.03698008,0.525159959,0.927941866,0.989111052,0.463990771,0.617337352,0.952316602,1.17962334,0.390030608,0.285624326,0.470064617,0.5421836,0.213505344
24,-0.053373986,-0.072604829,-0.121836517,-0.016748669,-0.066141,0.400161614,1.468364453,1.732928447,0.441832225,1.273997722,-0.147010019,0.031826529,0.468519218,1.310300131,-0.086091761,0.040200864,0.415145233,1.237695303,-0.207928278,0.023452195,-0.087605252,-0.044676749,-0.062989407,-0.069292593,0.207216954,1.261147498,1.652840535,-0.184476083,0.382427457,1.350500996,1.778819344,-0.045890897,0.147411103,0.652912123,0.857914971,-0.057591745
25,-0.105418731,0.046618114,-0.127175387,0.142512447,-0.010865889,0.104727922,0.397179911,0.440643466,0.08087737,0.687881367,-0.20334368,-0.146503368,0.133586736,0.664572309,-0.139755987,-0.217759592,0.028168005,0.711190423,-0.266931374,-0.075247145,-0.116297059,0.09456528,-0.029400309,0.00766853,-0.238763368,0.635943278,0.739358429,-0.342178519,-0.006169251,0.446812718,0.798159045,-0.357515579,-0.061233154,0.270688999,0.384379368,-0.174923525
26,-0.101515598,-0.065059869,-0.024012343,-0.050985412,-0.060393306,0.263504142,0.93322995,1.174803175,0.103590762,0.599198359,-0.13420294,0.485430382,0.154348561,0.631728293,-0.122196768,0.510923088,0.052832963,0.566668425,-0.146209111,0.459937676,-0.062763971,-0.05802264,-0.083287733,-0.037498878,-0.093376148,1.026606104,0.619501386,0.313728565,0.032151793,1.142651383,0.786076856,0.38872632,-0.015306089,0.542314371,0.35139456,0.175613722
27,-0.050504294,0.002122794,0.00225478,-0.061068269,-0.026798747,0.480639178,1.868959212,1.976154204,0.647193328,1.169059113,0.088611859,0.01769241,0.672445476,1.167997714,0.087484468,0.048226544,0.621941182,1.170120508,0.089739248,-0.012841725,-0.024124757,-0.029472737,-0.02419075,-0.029406745,0.71168043,1.157278782,1.792061684,0.076897524,0.759929943,1.216224257,1.84044319,0.135711013,0.367902594,0.59337576,0.90812622,0.053152134
28,-0.050541835,-0.155493351,-0.207474014,-0.069057126,-0.120641581,0.140818392,0.321990404,0.804556728,0.336256312,0.797980647,-0.224972604,-0.345990785,0.361527228,0.875727321,-0.121235597,-0.311462224,0.310985394,0.720233971,-0.328709611,-0.38051935,-0.129007924,-0.112275239,-0.103017593,-0.13826557,-0.017724218,0.339714621,1.03121937,-0.70922896,0.240291632,0.564265096,1.237254547,-0.432697821,0.055641853,0.225994929,0.567118478,-0.285481696
29,-0.035563372,-0.07747013,-0.051688644,0.124792719,-0.009982357,0.311290858,1.225198719,1.265128146,0.268258609,0.638835331,0.053881088,0.284188403,0.286040295,0.677570397,0.07972541,0.221792043,0.250476924,0.600100267,0.028036766,0.346584763,-0.043626008,0.023661295,-0.056516751,0.036552038,0.27851369,0.946685028,0.850577192,0.374621529,0.365765705,0.899362438,0.963610693,0.301517455,0.161069849,0.461511868,0.453546969,0.169034746
30,-0.162714753,-0.14588939,-0.124896936,-0.058310062,-0.122952785,0.321136204,1.038639243,1.530450382,0.271699954,0.780927219,-0.200201994,0.432119635,0.35305733,0.853871913,-0.137753526,0.461274666,0.190342577,0.707982523,-0.262650462,0.402964605,-0.143805844,-0.102099726,-0.154302071,-0.091603499,-0.072307884,1.110947127,0.898325099,0.140314142,0.215303804,1.315146582,1.206929245,0.323521141,0.03574898,0.606523427,0.526313586,0.115958821
31,-0.061355596,0.160292561,-0.030655785,-0.093553428,-0.006318062,0.101038414,0.391517532,0.41678978,0.258477846,-0.163616524,0.235864993,0.073427343,0.289155644,-0.243762805,0.251192885,0.120204057,0.227800048,-0.083470244,0.2205371,0.026650628,-0.04600569,0.033369566,0.049468483,-0.062104607,0.448337148,-0.056819615,0.144329804,0.247187728,0.540348527,-0.123558748,0.045392839,0.371396942,0.247171419,-0.045094591,0.047430661,0.154646168
32,-0.041924597,-0.192713792,-0.087997317,-0.186066008,-0.127175428,0.446122063,1.530137395,2.038839112,0.350873276,1.099027218,0.218888723,0.115699034,0.371835574,1.195384114,0.262887381,0.208732039,0.329910978,1.002670322,0.174890064,0.022666031,-0.064960957,-0.1893899,-0.117319195,-0.137031663,0.504801042,1.025336355,1.332581303,0.197556095,0.634722954,1.404116154,1.567219686,0.471619419,0.284881,0.607363125,0.724950248,0.167293879
